[2024-03-21 19:44:58] [world] The Player <character> has placed WOOD at X= -390, Y= 78, Z= -72
[2024-03-23 21:06:31] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 87, Z= -6
[2024-03-23 21:06:32] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 88, Z= -6
[2024-03-23 21:06:32] [world_the_end] The Player <Heinrich_Himmler> has placed ENDER_STONE at X= -16, Y= 56, Z= -65
[2024-03-23 21:06:32] [world_the_end] The Player <Heinrich_Himmler> has placed ENDER_STONE at X= -15, Y= 56, Z= -65
[2024-03-23 21:06:32] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 89, Z= -6
[2024-03-23 21:06:33] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 90, Z= -6
[2024-03-23 21:06:33] [world_the_end] The Player <Heinrich_Himmler> has placed ENDER_STONE at X= -14, Y= 56, Z= -65
[2024-03-23 21:06:36] [world_the_end] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= -16, Y= 57, Z= -65
[2024-03-23 21:06:36] [world_the_end] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= -15, Y= 57, Z= -65
[2024-03-23 21:06:37] [world_the_end] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= -14, Y= 57, Z= -65
[2024-03-23 21:06:42] [world_the_end] The Player <Heinrich_Himmler> has placed ENDER_STONE at X= -13, Y= 56, Z= -65
[2024-03-23 21:06:44] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 91, Z= -6
[2024-03-23 21:06:44] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 92, Z= -6
[2024-03-23 21:06:45] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 93, Z= -6
[2024-03-23 21:06:45] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 94, Z= -6
[2024-03-23 21:06:46] [world_the_end] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= -13, Y= 57, Z= -65
[2024-03-23 21:06:47] [world_the_end] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= -12, Y= 57, Z= -65
[2024-03-23 21:06:48] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 95, Z= -6
[2024-03-23 21:06:48] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 96, Z= -6
[2024-03-23 21:06:49] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 97, Z= -6
[2024-03-23 21:06:49] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 98, Z= -6
[2024-03-23 21:06:50] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 99, Z= -6
[2024-03-23 21:06:53] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 100, Z= -6
[2024-03-23 21:06:53] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 101, Z= -6
[2024-03-23 21:06:54] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 102, Z= -6
[2024-03-23 21:06:54] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 103, Z= -6
[2024-03-23 21:06:55] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 104, Z= -6
[2024-03-23 21:06:57] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 105, Z= -6
[2024-03-23 21:06:57] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 106, Z= -6
[2024-03-23 21:06:58] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 107, Z= -6
[2024-03-23 21:06:58] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 108, Z= -6
[2024-03-23 21:06:59] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 109, Z= -6
[2024-03-23 21:07:01] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 110, Z= -6
[2024-03-23 21:07:01] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 111, Z= -6
[2024-03-23 21:07:02] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 112, Z= -6
[2024-03-23 21:07:02] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 113, Z= -6
[2024-03-23 21:07:03] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 114, Z= -6
[2024-03-23 21:07:04] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 115, Z= -6
[2024-03-23 21:07:05] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 116, Z= -6
[2024-03-23 21:07:05] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 117, Z= -6
[2024-03-23 21:07:06] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 118, Z= -6
[2024-03-23 21:07:06] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 119, Z= -6
[2024-03-23 21:07:08] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 120, Z= -6
[2024-03-23 21:07:09] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 121, Z= -6
[2024-03-23 21:07:09] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 122, Z= -6
[2024-03-23 21:07:43] [world_nether] The Player <Tester> has placed NETHERRACK at X= -3, Y= 123, Z= -12
[2024-03-23 21:07:51] [world_nether] The Player <Tester> has placed NETHERRACK at X= -3, Y= 123, Z= -11
[2024-03-23 21:08:00] [world_the_end] The Player <Heinrich_Himmler> has placed ENDER_STONE at X= -11, Y= 56, Z= -74
[2024-03-23 21:08:01] [world_the_end] The Player <Heinrich_Himmler> has placed ENDER_STONE at X= -11, Y= 56, Z= -73
[2024-03-23 21:08:01] [world_the_end] The Player <Heinrich_Himmler> has placed ENDER_STONE at X= -11, Y= 56, Z= -71
[2024-03-23 21:08:01] [world_the_end] The Player <Heinrich_Himmler> has placed ENDER_STONE at X= -11, Y= 56, Z= -72
[2024-03-23 21:08:09] [world_nether] The Player <Tester> has placed NETHERRACK at X= -3, Y= 122, Z= -11
[2024-03-23 21:08:09] [world_nether] The Player <Tester> has placed NETHERRACK at X= -3, Y= 123, Z= -11
[2024-03-23 21:08:09] [world_nether] The Player <Tester> has placed NETHERRACK at X= -3, Y= 124, Z= -11
[2024-03-23 21:08:46] [world_nether] The Player <Tester> has placed NETHERRACK at X= -4, Y= 124, Z= -12
[2024-03-23 21:08:47] [world_nether] The Player <Tester> has placed NETHERRACK at X= -4, Y= 123, Z= -11
[2024-03-23 21:08:47] [world_nether] The Player <Tester> has placed NETHERRACK at X= -4, Y= 124, Z= -11
[2024-03-23 21:08:48] [world_nether] The Player <Tester> has placed NETHERRACK at X= -2, Y= 124, Z= -11
[2024-03-23 21:09:03] [world_nether] The Player <Tester> has placed GLOWSTONE at X= -3, Y= 124, Z= -12
[2024-03-23 21:09:13] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 123, Z= -11
[2024-03-23 21:09:13] [world_nether] The Player <Tester> has placed NETHERRACK at X= -5, Y= 124, Z= -11
[2024-03-23 21:09:15] [world_nether] The Player <Tester> has placed NETHERRACK at X= -4, Y= 123, Z= -10
[2024-03-23 21:09:15] [world_nether] The Player <Tester> has placed NETHERRACK at X= -4, Y= 124, Z= -10
[2024-03-23 21:09:16] [world_nether] The Player <Tester> has placed GLOWSTONE at X= -4, Y= 124, Z= -11
[2024-03-23 21:11:47] [world_nether] The Player <Tester> has placed TNT at X= 6, Y= 128, Z= 18
[2024-03-23 21:12:01] [world_nether] The Player <Tester> has placed REDSTONE_TORCH_ON at X= 6, Y= 128, Z= 19
[2024-03-23 21:12:57] [world_nether] The Player <Tester> has placed REDSTONE_TORCH_ON at X= 195, Y= 128, Z= 3
[2024-03-23 21:13:00] [world_nether] The Player <Tester> has placed CARPET at X= 224, Y= 128, Z= 3
[2024-03-23 21:13:03] [world_nether] The Player <Tester> has placed CARPET at X= 249, Y= 128, Z= 2
[2024-03-23 21:13:05] [world_nether] The Player <Tester> has placed CARPET at X= 265, Y= 128, Z= 3
[2024-03-23 21:13:07] [world_nether] The Player <Tester> has placed CARPET at X= 282, Y= 128, Z= 1
[2024-03-23 21:13:11] [world_nether] The Player <Tester> has placed COBBLESTONE at X= 306, Y= 128, Z= 3
[2024-03-23 21:13:13] [world_nether] The Player <Tester> has placed COBBLESTONE at X= 321, Y= 128, Z= 3
[2024-03-23 21:13:14] [world_nether] The Player <Tester> has placed COBBLESTONE at X= 337, Y= 128, Z= -2
[2024-03-23 21:13:20] [world_nether] The Player <Tester> has placed BIRCH_DOOR at X= 383, Y= 128, Z= -2
[2024-03-23 21:13:27] [world_nether] The Player <Tester> has placed NETHERRACK at X= 433, Y= 128, Z= 3
[2024-03-23 21:13:27] [world_nether] The Player <Tester> has placed NETHERRACK at X= 435, Y= 128, Z= 4
[2024-03-23 21:13:28] [world_nether] The Player <Tester> has placed NETHERRACK at X= 443, Y= 128, Z= 3
[2024-03-23 21:13:28] [world_nether] The Player <Tester> has placed NETHERRACK at X= 445, Y= 128, Z= 3
[2024-03-23 21:13:29] [world_nether] The Player <Tester> has placed NETHERRACK at X= 451, Y= 128, Z= 3
[2024-03-23 21:13:30] [world_nether] The Player <Tester> has placed NETHERRACK at X= 459, Y= 128, Z= -3
[2024-03-23 21:13:30] [world_nether] The Player <Tester> has placed NETHERRACK at X= 462, Y= 128, Z= -2
[2024-03-23 21:13:30] [world_nether] The Player <Tester> has placed NETHERRACK at X= 464, Y= 128, Z= -2
[2024-03-23 21:13:31] [world_nether] The Player <Tester> has placed NETHERRACK at X= 466, Y= 128, Z= -2
[2024-03-23 21:13:44] [world_nether] The Player <Tester> has placed STEP at X= 571, Y= 128, Z= 1
[2024-03-23 21:13:49] [world_nether] The Player <Tester> has placed STEP at X= 608, Y= 128, Z= 1
[2024-03-23 21:14:17] [world_nether] The Player <Tester> has placed STEP at X= 836, Y= 128, Z= 1
[2024-03-23 21:14:17] [world_nether] The Player <Tester> has placed STEP at X= 837, Y= 128, Z= 1
[2024-03-23 21:14:18] [world_nether] The Player <Tester> has placed STEP at X= 838, Y= 128, Z= 1
[2024-03-23 21:14:18] [world_nether] The Player <Tester> has placed STEP at X= 839, Y= 128, Z= 1
[2024-03-23 21:16:13] [world_nether] The Player <Heinrich_Himmler> has placed ENDER_STONE at X= 319, Y= 129, Z= 0
[2024-03-23 21:17:55] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 185, Y= 128, Z= 0
[2024-03-23 21:17:58] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 195, Y= 128, Z= 0
[2024-03-23 21:18:08] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 237, Y= 128, Z= 0
[2024-03-23 21:18:09] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 247, Y= 128, Z= 0
[2024-03-23 21:18:12] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 259, Y= 128, Z= 0
[2024-03-23 21:19:29] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 1928, Y= 128, Z= 0
[2024-03-23 21:19:31] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 1929, Y= 128, Z= 0
[2024-03-23 21:19:32] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 1930, Y= 128, Z= 0
[2024-03-23 21:19:34] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 1931, Y= 128, Z= 0
[2024-03-23 21:19:36] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 399, Y= 128, Z= 0
[2024-03-23 21:19:40] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 407, Y= 128, Z= 0
[2024-03-23 21:19:42] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 417, Y= 128, Z= 0
[2024-03-23 21:19:48] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 441, Y= 128, Z= 0
[2024-03-23 21:19:51] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 453, Y= 128, Z= 0
[2024-03-23 21:19:56] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 474, Y= 128, Z= 0
[2024-03-23 21:19:58] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 481, Y= 128, Z= 0
[2024-03-23 21:20:23] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 499, Y= 128, Z= 0
[2024-03-23 21:20:26] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 522, Y= 128, Z= 0
[2024-03-23 21:20:30] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 552, Y= 128, Z= 0
[2024-03-23 21:20:36] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 601, Y= 128, Z= 0
[2024-03-23 21:20:47] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 680, Y= 128, Z= 0
[2024-03-23 21:20:48] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 687, Y= 128, Z= 0
[2024-03-23 21:20:51] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2187, Y= 128, Z= 2
[2024-03-23 21:20:51] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2189, Y= 128, Z= 2
[2024-03-23 21:20:51] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2190, Y= 128, Z= 2
[2024-03-23 21:20:52] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2191, Y= 128, Z= 2
[2024-03-23 21:20:52] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2193, Y= 128, Z= 2
[2024-03-23 21:20:52] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2194, Y= 128, Z= 2
[2024-03-23 21:20:52] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2196, Y= 128, Z= 2
[2024-03-23 21:20:53] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2197, Y= 128, Z= 2
[2024-03-23 21:20:53] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2199, Y= 128, Z= 2
[2024-03-23 21:20:53] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2201, Y= 128, Z= 2
[2024-03-23 21:20:53] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2203, Y= 128, Z= 2
[2024-03-23 21:20:53] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2204, Y= 128, Z= 2
[2024-03-23 21:20:53] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2206, Y= 128, Z= 2
[2024-03-23 21:20:54] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2207, Y= 128, Z= 2
[2024-03-23 21:20:54] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2209, Y= 128, Z= 2
[2024-03-23 21:20:59] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2249, Y= 129, Z= 0
[2024-03-23 21:21:01] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 698, Y= 128, Z= 0
[2024-03-23 21:21:01] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 697, Y= 128, Z= 0
[2024-03-23 21:21:01] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 696, Y= 128, Z= 0
[2024-03-23 21:21:03] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2281, Y= 129, Z= 0
[2024-03-23 21:21:04] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2291, Y= 129, Z= 0
[2024-03-23 21:21:05] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2300, Y= 129, Z= 0
[2024-03-23 21:21:06] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 672, Y= 128, Z= 0
[2024-03-23 21:21:08] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 663, Y= 128, Z= 0
[2024-03-23 21:21:22] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 618, Y= 128, Z= 0
[2024-03-23 21:21:44] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 711, Y= 128, Z= 0
[2024-03-23 21:21:52] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 747, Y= 128, Z= 0
[2024-03-23 21:21:55] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 760, Y= 128, Z= 0
[2024-03-23 21:21:58] [world_nether] The Player <Heinrich_Himmler> has placed POWERED_RAIL at X= 771, Y= 128, Z= 0
[2024-03-23 21:23:15] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 2066, Y= 128, Z= 0
[2024-03-23 21:23:20] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 2044, Y= 128, Z= 0
[2024-03-23 21:24:12] [world_nether] The Player <Tester> has placed NETHERRACK at X= 2300, Y= 128, Z= 1
[2024-03-23 21:24:22] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 2308, Y= 128, Z= 0
[2024-03-23 21:28:02] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 2561, Y= 128, Z= 0
[2024-03-23 21:29:39] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 2469, Y= 128, Z= 0
[2024-03-23 21:29:40] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 2470, Y= 128, Z= 0
[2024-03-23 21:29:43] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 2487, Y= 128, Z= 0
[2024-03-23 21:29:57] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 2560, Y= 128, Z= 0
[2024-03-23 21:37:02] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5281, Y= 128, Z= 0
[2024-03-23 21:37:02] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5280, Y= 128, Z= 0
[2024-03-23 21:37:02] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5279, Y= 128, Z= 0
[2024-03-23 21:37:02] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5278, Y= 128, Z= 0
[2024-03-23 21:37:03] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5277, Y= 128, Z= 0
[2024-03-23 21:37:03] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5276, Y= 128, Z= 0
[2024-03-23 21:37:03] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5275, Y= 128, Z= 0
[2024-03-23 21:37:03] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5274, Y= 128, Z= 0
[2024-03-23 21:37:04] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5273, Y= 128, Z= 0
[2024-03-23 21:37:04] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5272, Y= 128, Z= 0
[2024-03-23 21:37:06] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5282, Y= 128, Z= 0
[2024-03-23 21:37:09] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5271, Y= 128, Z= 0
[2024-03-23 21:37:09] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5270, Y= 128, Z= 0
[2024-03-23 21:37:09] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5269, Y= 128, Z= 0
[2024-03-23 21:37:10] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5268, Y= 128, Z= 0
[2024-03-23 21:37:10] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5267, Y= 128, Z= 0
[2024-03-23 21:37:10] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5266, Y= 128, Z= 0
[2024-03-23 21:37:10] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5265, Y= 128, Z= 0
[2024-03-23 21:37:10] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5264, Y= 128, Z= 0
[2024-03-23 21:37:11] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5263, Y= 128, Z= 0
[2024-03-23 21:37:11] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5262, Y= 128, Z= 0
[2024-03-23 21:37:11] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5261, Y= 128, Z= 0
[2024-03-23 21:37:11] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5260, Y= 128, Z= 0
[2024-03-23 21:37:12] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5259, Y= 128, Z= 0
[2024-03-23 21:37:12] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5258, Y= 128, Z= 0
[2024-03-23 21:37:12] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5257, Y= 128, Z= 0
[2024-03-23 21:37:12] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5256, Y= 128, Z= 0
[2024-03-23 21:37:13] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5255, Y= 128, Z= 0
[2024-03-23 21:37:13] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5254, Y= 128, Z= 0
[2024-03-23 21:37:13] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5253, Y= 128, Z= 0
[2024-03-23 21:37:13] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5252, Y= 128, Z= 0
[2024-03-23 21:37:13] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5251, Y= 128, Z= 0
[2024-03-23 21:37:14] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5250, Y= 128, Z= 0
[2024-03-23 21:37:14] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5249, Y= 128, Z= 0
[2024-03-23 21:37:14] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5248, Y= 128, Z= 0
[2024-03-23 21:37:15] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5247, Y= 128, Z= 0
[2024-03-23 21:37:15] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5246, Y= 128, Z= 0
[2024-03-23 21:37:15] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5245, Y= 128, Z= 0
[2024-03-23 21:37:15] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5244, Y= 128, Z= 0
[2024-03-23 21:37:15] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5243, Y= 128, Z= 0
[2024-03-23 21:37:16] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5242, Y= 128, Z= 0
[2024-03-23 21:37:16] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5241, Y= 128, Z= 0
[2024-03-23 21:37:16] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5240, Y= 128, Z= 0
[2024-03-23 21:37:16] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5239, Y= 128, Z= 0
[2024-03-23 21:37:16] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5238, Y= 128, Z= 0
[2024-03-23 21:37:17] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5237, Y= 128, Z= 0
[2024-03-23 21:37:17] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5236, Y= 128, Z= 0
[2024-03-23 21:37:17] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5235, Y= 128, Z= 0
[2024-03-23 21:37:17] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5234, Y= 128, Z= 0
[2024-03-23 21:37:18] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5233, Y= 128, Z= 0
[2024-03-23 21:37:18] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5232, Y= 128, Z= 0
[2024-03-23 21:37:18] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5231, Y= 128, Z= 0
[2024-03-23 21:37:18] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5230, Y= 128, Z= 0
[2024-03-23 21:37:19] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5229, Y= 128, Z= 0
[2024-03-23 21:37:19] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5228, Y= 128, Z= 0
[2024-03-23 21:37:19] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5227, Y= 128, Z= 0
[2024-03-23 21:37:19] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5226, Y= 128, Z= 0
[2024-03-23 21:37:20] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5225, Y= 128, Z= 0
[2024-03-23 21:37:20] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5224, Y= 128, Z= 0
[2024-03-23 21:37:20] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5223, Y= 128, Z= 0
[2024-03-23 21:37:20] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5222, Y= 128, Z= 0
[2024-03-23 21:37:20] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5221, Y= 128, Z= 0
[2024-03-23 21:37:21] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5220, Y= 128, Z= 0
[2024-03-23 21:37:21] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5219, Y= 128, Z= 0
[2024-03-23 21:37:25] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5218, Y= 128, Z= 0
[2024-03-23 21:37:25] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5217, Y= 128, Z= 0
[2024-03-23 21:37:26] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5216, Y= 128, Z= 0
[2024-03-23 21:37:26] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5215, Y= 128, Z= 0
[2024-03-23 21:37:26] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5214, Y= 128, Z= 0
[2024-03-23 21:37:26] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5213, Y= 128, Z= 0
[2024-03-23 21:37:27] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5212, Y= 128, Z= 0
[2024-03-23 21:37:27] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5211, Y= 128, Z= 0
[2024-03-23 21:37:27] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5210, Y= 128, Z= 0
[2024-03-23 21:37:27] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5209, Y= 128, Z= 1
[2024-03-23 21:37:27] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5208, Y= 128, Z= 1
[2024-03-23 21:37:28] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5207, Y= 128, Z= 0
[2024-03-23 21:37:34] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5209, Y= 128, Z= 0
[2024-03-23 21:37:34] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5208, Y= 128, Z= 0
[2024-03-23 21:37:34] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5206, Y= 128, Z= 0
[2024-03-23 21:37:35] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5205, Y= 128, Z= 0
[2024-03-23 21:37:35] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5204, Y= 128, Z= 0
[2024-03-23 21:37:35] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5203, Y= 128, Z= 0
[2024-03-23 21:37:35] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5202, Y= 128, Z= 0
[2024-03-23 21:37:36] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5201, Y= 128, Z= 0
[2024-03-23 21:37:36] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5200, Y= 128, Z= 0
[2024-03-23 21:37:36] [world_nether] The Player <Tester> has placed POWERED_RAIL at X= 5199, Y= 128, Z= 0
