[2024-03-20 19:10:08] [world] The Player <NezukoChan> has placed WOOL at X= -10243, Y= 64, Z= 4090
[2024-03-21 03:00:35] [world] The Player <astronomy> has placed COBBLESTONE at X= -1535, Y= 50, Z= -119
[2024-03-21 03:00:36] [world] The Player <astronomy> has placed COBBLESTONE at X= -1535, Y= 51, Z= -119
[2024-03-21 03:00:40] [world] The Player <astronomy> has placed COBBLESTONE at X= -1536, Y= 50, Z= -119
[2024-03-21 03:00:40] [world] The Player <astronomy> has placed COBBLESTONE at X= -1537, Y= 50, Z= -119
[2024-03-21 03:00:41] [world] The Player <astronomy> has placed COBBLESTONE at X= -1537, Y= 51, Z= -119
[2024-03-21 03:00:42] [world] The Player <astronomy> has placed COBBLESTONE at X= -1536, Y= 51, Z= -119
[2024-03-21 03:00:49] [world] The Player <astronomy> has placed COBBLESTONE at X= -1534, Y= 52, Z= -119
[2024-03-21 03:00:50] [world] The Player <astronomy> has placed COBBLESTONE at X= -1534, Y= 51, Z= -119
[2024-03-21 03:00:51] [world] The Player <astronomy> has placed COBBLESTONE at X= -1535, Y= 52, Z= -119
[2024-03-21 03:01:18] [world] The Player <astronomy> has placed COBBLESTONE at X= -1534, Y= 50, Z= -116
[2024-03-21 03:01:19] [world] The Player <astronomy> has placed COBBLESTONE at X= -1534, Y= 51, Z= -116
[2024-03-21 03:01:20] [world] The Player <astronomy> has placed COBBLESTONE at X= -1534, Y= 52, Z= -116
[2024-03-21 03:01:20] [world] The Player <astronomy> has placed COBBLESTONE at X= -1535, Y= 52, Z= -116
[2024-03-21 03:01:21] [world] The Player <astronomy> has placed COBBLESTONE at X= -1536, Y= 52, Z= -116
[2024-03-21 03:01:21] [world] The Player <astronomy> has placed COBBLESTONE at X= -1537, Y= 52, Z= -116
[2024-03-21 03:01:22] [world] The Player <astronomy> has placed COBBLESTONE at X= -1538, Y= 52, Z= -116
[2024-03-21 03:01:23] [world] The Player <astronomy> has placed COBBLESTONE at X= -1538, Y= 51, Z= -116
[2024-03-21 03:01:23] [world] The Player <astronomy> has placed COBBLESTONE at X= -1537, Y= 51, Z= -116
[2024-03-21 03:01:24] [world] The Player <astronomy> has placed COBBLESTONE at X= -1536, Y= 51, Z= -116
[2024-03-21 03:01:26] [world] The Player <astronomy> has placed COBBLESTONE at X= -1535, Y= 51, Z= -115
[2024-03-21 03:01:26] [world] The Player <astronomy> has placed COBBLESTONE at X= -1535, Y= 51, Z= -116
[2024-03-21 03:01:28] [world] The Player <astronomy> has placed COBBLESTONE at X= -1535, Y= 50, Z= -116
[2024-03-21 03:01:29] [world] The Player <astronomy> has placed COBBLESTONE at X= -1536, Y= 50, Z= -116
[2024-03-21 03:01:29] [world] The Player <astronomy> has placed COBBLESTONE at X= -1537, Y= 50, Z= -116
[2024-03-21 03:01:30] [world] The Player <astronomy> has placed COBBLESTONE at X= -1538, Y= 50, Z= -116
[2024-03-21 03:01:35] [world] The Player <astronomy> has placed COBBLESTONE at X= -1536, Y= 52, Z= -119
[2024-03-21 03:01:40] [world] The Player <astronomy> has placed COBBLESTONE at X= -1537, Y= 52, Z= -119
[2024-03-21 03:01:57] [world] The Player <astronomy> has placed TORCH at X= -1537, Y= 52, Z= -118
[2024-03-21 03:02:37] [world] The Player <astronomy> has placed COBBLESTONE at X= -1538, Y= 49, Z= -118
[2024-03-21 03:02:37] [world] The Player <astronomy> has placed COBBLESTONE at X= -1538, Y= 49, Z= -117
[2024-03-21 03:02:39] [world] The Player <astronomy> has placed COBBLESTONE at X= -1537, Y= 49, Z= -118
[2024-03-21 03:02:40] [world] The Player <astronomy> has placed COBBLESTONE at X= -1537, Y= 49, Z= -117
[2024-03-21 03:02:41] [world] The Player <astronomy> has placed COBBLESTONE at X= -1536, Y= 49, Z= -117
[2024-03-21 03:02:43] [world] The Player <astronomy> has placed COBBLESTONE at X= -1535, Y= 49, Z= -117
[2024-03-21 03:02:43] [world] The Player <astronomy> has placed COBBLESTONE at X= -1535, Y= 49, Z= -118
[2024-03-21 03:02:44] [world] The Player <astronomy> has placed COBBLESTONE at X= -1536, Y= 49, Z= -118
[2024-03-21 03:03:03] [world] The Player <astronomy> has placed COBBLESTONE at X= -1538, Y= 53, Z= -118
[2024-03-21 03:03:07] [world] The Player <astronomy> has placed COBBLESTONE at X= -1538, Y= 53, Z= -117
[2024-03-21 03:03:08] [world] The Player <astronomy> has placed COBBLESTONE at X= -1537, Y= 53, Z= -117
[2024-03-21 03:03:09] [world] The Player <astronomy> has placed COBBLESTONE at X= -1536, Y= 53, Z= -117
[2024-03-21 03:03:09] [world] The Player <astronomy> has placed COBBLESTONE at X= -1536, Y= 53, Z= -118
[2024-03-21 03:03:10] [world] The Player <astronomy> has placed COBBLESTONE at X= -1537, Y= 53, Z= -118
[2024-03-21 03:03:21] [world] The Player <astronomy> has placed COBBLESTONE at X= -1533, Y= 52, Z= -118
[2024-03-21 03:03:22] [world] The Player <astronomy> has placed COBBLESTONE at X= -1533, Y= 51, Z= -118
[2024-03-21 03:03:39] [world] The Player <astronomy> has placed MOSSY_COBBLESTONE at X= -1533, Y= 51, Z= -118
[2024-03-21 03:03:40] [world] The Player <astronomy> has placed MOSSY_COBBLESTONE at X= -1533, Y= 52, Z= -118
[2024-03-21 03:03:43] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -687, Y= 76, Z= 309
[2024-03-21 03:03:45] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -686, Y= 76, Z= 309
[2024-03-21 03:03:45] [world] The Player <astronomy> has placed MOSSY_COBBLESTONE at X= -1533, Y= 53, Z= -117
[2024-03-21 03:03:47] [world] The Player <astronomy> has placed MOSSY_COBBLESTONE at X= -1533, Y= 53, Z= -118
[2024-03-21 03:04:19] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -687, Y= 77, Z= 310
[2024-03-21 03:04:21] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -685, Y= 76, Z= 309
[2024-03-21 03:04:23] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -686, Y= 77, Z= 310
[2024-03-21 03:04:24] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -687, Y= 78, Z= 311
[2024-03-21 03:04:31] [world] The Player <Heinrich_Himmler> has placed SOUL_SAND at X= -540, Y= 72, Z= 198
[2024-03-21 03:04:46] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -696, Y= 76, Z= 310
[2024-03-21 03:04:48] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -696, Y= 77, Z= 311
[2024-03-21 03:04:50] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -696, Y= 78, Z= 312
[2024-03-21 03:04:52] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -695, Y= 78, Z= 314
[2024-03-21 03:04:57] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -696, Y= 79, Z= 313
[2024-03-21 03:05:10] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -696, Y= 79, Z= 314
[2024-03-21 03:05:17] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -696, Y= 76, Z= 317
[2024-03-21 03:05:20] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -696, Y= 77, Z= 316
[2024-03-21 03:05:28] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -696, Y= 76, Z= 317
[2024-03-21 03:05:36] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -696, Y= 76, Z= 317
[2024-03-21 03:06:07] [world] The Player <Heinrich_Himmler> has placed WOOD at X= -687, Y= 75, Z= 318
[2024-03-21 03:06:07] [world] The Player <Heinrich_Himmler> has placed WOOD at X= -687, Y= 75, Z= 319
[2024-03-21 03:06:08] [world] The Player <Heinrich_Himmler> has placed WOOD at X= -690, Y= 75, Z= 318
[2024-03-21 03:06:32] [world] The Player <digbick> has placed COBBLESTONE at X= -696, Y= 75, Z= 317
[2024-03-21 03:06:41] [world] The Player <Heinrich_Himmler> has placed SIGN_POST at X= -685, Y= 71, Z= 315
[2024-03-21 03:07:24] [world] The Player <Heinrich_Himmler> has placed SIGN_POST at X= -685, Y= 71, Z= 315
[2024-03-21 03:07:48] [world] The Player <Heinrich_Himmler> has placed WALL_SIGN at X= -685, Y= 72, Z= 316
[2024-03-21 03:07:52] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -696, Y= 76, Z= 317
[2024-03-21 03:07:55] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -696, Y= 78, Z= 315
[2024-03-21 03:08:02] [world] The Player <digbick> has placed COBBLESTONE at X= -697, Y= 75, Z= 317
[2024-03-21 03:08:06] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -697, Y= 76, Z= 317
[2024-03-21 03:08:21] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -697, Y= 76, Z= 317
[2024-03-21 03:08:23] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -697, Y= 77, Z= 316
[2024-03-21 03:08:25] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -697, Y= 78, Z= 315
[2024-03-21 03:08:27] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -697, Y= 79, Z= 314
[2024-03-21 03:08:30] [world] The Player <astronomy> has placed CROPS at X= 1803, Y= 38, Z= 298
[2024-03-21 03:08:33] [world] The Player <astronomy> has placed CROPS at X= 1802, Y= 38, Z= 298
[2024-03-21 03:08:38] [world] The Player <astronomy> has placed CROPS at X= 1802, Y= 38, Z= 297
[2024-03-21 03:08:49] [world] The Player <astronomy> has placed CROPS at X= 1800, Y= 38, Z= 298
[2024-03-21 03:08:50] [world] The Player <astronomy> has placed CROPS at X= 1800, Y= 38, Z= 298
[2024-03-21 03:08:55] [world] The Player <astronomy> has placed POTATO at X= 1803, Y= 38, Z= 294
[2024-03-21 03:08:58] [world] The Player <digbick> has placed COBBLESTONE at X= -697, Y= 75, Z= 314
[2024-03-21 03:08:58] [world] The Player <astronomy> has placed POTATO at X= 1803, Y= 38, Z= 295
[2024-03-21 03:08:58] [world] The Player <astronomy> has placed POTATO at X= 1803, Y= 38, Z= 295
[2024-03-21 03:08:59] [world] The Player <digbick> has placed COBBLESTONE at X= -696, Y= 75, Z= 314
[2024-03-21 03:09:00] [world] The Player <astronomy> has placed POTATO at X= 1802, Y= 38, Z= 295
[2024-03-21 03:09:00] [world] The Player <astronomy> has placed POTATO at X= 1802, Y= 38, Z= 295
[2024-03-21 03:09:01] [world] The Player <astronomy> has placed POTATO at X= 1802, Y= 38, Z= 295
[2024-03-21 03:09:02] [world] The Player <astronomy> has placed POTATO at X= 1802, Y= 38, Z= 294
[2024-03-21 03:09:03] [world] The Player <astronomy> has placed POTATO at X= 1802, Y= 38, Z= 294
[2024-03-21 03:09:07] [world] The Player <astronomy> has placed POTATO at X= 1803, Y= 38, Z= 293
[2024-03-21 03:09:07] [world] The Player <astronomy> has placed POTATO at X= 1803, Y= 38, Z= 293
[2024-03-21 03:09:07] [world] The Player <astronomy> has placed POTATO at X= 1803, Y= 38, Z= 293
[2024-03-21 03:09:09] [world] The Player <astronomy> has placed POTATO at X= 1802, Y= 38, Z= 293
[2024-03-21 03:09:09] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -697, Y= 79, Z= 313
[2024-03-21 03:09:18] [world] The Player <astronomy> has placed MELON_STEM at X= 1800, Y= 38, Z= 295
[2024-03-21 03:09:19] [world] The Player <astronomy> has placed MELON_STEM at X= 1800, Y= 38, Z= 295
[2024-03-21 03:09:22] [world] The Player <digbick> has placed COBBLESTONE at X= -698, Y= 75, Z= 310
[2024-03-21 03:09:24] [world] The Player <astronomy> has placed MELON_STEM at X= 1800, Y= 38, Z= 294
[2024-03-21 03:09:24] [world] The Player <digbick> has placed COBBLESTONE at X= -697, Y= 75, Z= 310
[2024-03-21 03:09:24] [world] The Player <astronomy> has placed MELON_STEM at X= 1800, Y= 38, Z= 294
[2024-03-21 03:09:28] [world] The Player <astronomy> has placed MELON_STEM at X= 1801, Y= 38, Z= 295
[2024-03-21 03:09:28] [world] The Player <astronomy> has placed MELON_STEM at X= 1801, Y= 38, Z= 295
[2024-03-21 03:09:29] [world] The Player <astronomy> has placed MELON_STEM at X= 1801, Y= 38, Z= 295
[2024-03-21 03:09:31] [world] The Player <astronomy> has placed MELON_STEM at X= 1801, Y= 38, Z= 294
[2024-03-21 03:09:32] [world] The Player <astronomy> has placed MELON_STEM at X= 1801, Y= 38, Z= 294
[2024-03-21 03:09:37] [world] The Player <astronomy> has placed CARROT at X= 1801, Y= 38, Z= 293
[2024-03-21 03:09:37] [world] The Player <astronomy> has placed CARROT at X= 1801, Y= 38, Z= 293
[2024-03-21 03:09:37] [world] The Player <astronomy> has placed CARROT at X= 1801, Y= 38, Z= 293
[2024-03-21 03:09:40] [world] The Player <astronomy> has placed CARROT at X= 1800, Y= 38, Z= 293
[2024-03-21 03:09:40] [world] The Player <astronomy> has placed CARROT at X= 1800, Y= 38, Z= 293
[2024-03-21 03:10:04] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -697, Y= 76, Z= 310
[2024-03-21 03:10:05] [world] The Player <astronomy> has placed YELLOW_FLOWER at X= 1800, Y= 38, Z= 278
[2024-03-21 03:10:22] [world] The Player <astronomy> has placed YELLOW_FLOWER at X= 1801, Y= 38, Z= 285
[2024-03-21 03:10:26] [world] The Player <astronomy> has placed YELLOW_FLOWER at X= 1800, Y= 38, Z= 282
[2024-03-21 03:10:28] [world] The Player <astronomy> has placed YELLOW_FLOWER at X= 1799, Y= 38, Z= 283
[2024-03-21 03:10:35] [world] The Player <astronomy> has placed RED_ROSE at X= 1801, Y= 38, Z= 280
[2024-03-21 03:10:42] [world] The Player <astronomy> has placed RED_ROSE at X= 1801, Y= 38, Z= 277
[2024-03-21 03:10:42] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -697, Y= 77, Z= 311
[2024-03-21 03:10:44] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -697, Y= 78, Z= 312
[2024-03-21 03:10:46] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -697, Y= 79, Z= 313
[2024-03-21 03:11:17] [world] The Player <astronomy> has placed COBBLESTONE at X= 1799, Y= 41, Z= 297
[2024-03-21 03:11:18] [world] The Player <astronomy> has placed COBBLESTONE at X= 1799, Y= 41, Z= 296
[2024-03-21 03:11:34] [world] The Player <astronomy> has placed COBBLESTONE at X= 1798, Y= 39, Z= 296
[2024-03-21 03:11:35] [world] The Player <astronomy> has placed COBBLESTONE at X= 1798, Y= 40, Z= 296
[2024-03-21 03:12:07] [world] The Player <astronomy> has placed CHEST at X= 1799, Y= 39, Z= 296
[2024-03-21 03:13:20] [world_the_end] The Player <Heinrich_Himmler> has placed TRAP_DOOR at X= -167, Y= 98, Z= 37
[2024-03-21 03:13:21] [world_the_end] The Player <Heinrich_Himmler> has placed TRAP_DOOR at X= -167, Y= 98, Z= 38
[2024-03-21 03:13:22] [world_the_end] The Player <Heinrich_Himmler> has placed TRAP_DOOR at X= -167, Y= 98, Z= 39
[2024-03-21 03:13:23] [world_the_end] The Player <Heinrich_Himmler> has placed TRAP_DOOR at X= -168, Y= 98, Z= 39
[2024-03-21 03:13:26] [world_the_end] The Player <Heinrich_Himmler> has placed TRAP_DOOR at X= -168, Y= 98, Z= 37
[2024-03-21 03:13:28] [world_the_end] The Player <Heinrich_Himmler> has placed TRAP_DOOR at X= -169, Y= 98, Z= 37
[2024-03-21 03:13:40] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -698, Y= 76, Z= 317
[2024-03-21 03:13:43] [world_the_end] The Player <Heinrich_Himmler> has placed TRAP_DOOR at X= -169, Y= 98, Z= 37
[2024-03-21 03:13:46] [world_the_end] The Player <Heinrich_Himmler> has placed TRAP_DOOR at X= -169, Y= 98, Z= 39
[2024-03-21 03:13:51] [world] The Player <digbick> has placed COBBLESTONE at X= -698, Y= 75, Z= 317
[2024-03-21 03:14:09] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -698, Y= 76, Z= 317
[2024-03-21 03:14:14] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -698, Y= 77, Z= 316
[2024-03-21 03:14:16] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -698, Y= 78, Z= 315
[2024-03-21 03:14:19] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -698, Y= 79, Z= 314
[2024-03-21 03:14:23] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -698, Y= 77, Z= 311
[2024-03-21 03:14:26] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -698, Y= 76, Z= 310
[2024-03-21 03:14:31] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -698, Y= 76, Z= 310
[2024-03-21 03:14:34] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -698, Y= 78, Z= 312
[2024-03-21 03:14:37] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -698, Y= 79, Z= 313
[2024-03-21 03:15:29] [world_the_end] The Player <Heinrich_Himmler> has placed HOPPER at X= -170, Y= 56, Z= 38
[2024-03-21 03:15:37] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -169, Y= 55, Z= 38
[2024-03-21 03:15:39] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -168, Y= 55, Z= 38
[2024-03-21 03:15:39] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -167, Y= 55, Z= 38
[2024-03-21 03:15:42] [world_the_end] The Player <Heinrich_Himmler> has placed HOPPER at X= -169, Y= 56, Z= 38
[2024-03-21 03:15:59] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -166, Y= 56, Z= 38
[2024-03-21 03:15:59] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -167, Y= 56, Z= 38
[2024-03-21 03:16:00] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -168, Y= 56, Z= 38
[2024-03-21 03:16:04] [world_the_end] The Player <Heinrich_Himmler> has placed HOPPER at X= -169, Y= 56, Z= 38
[2024-03-21 03:16:10] [world_the_end] The Player <Heinrich_Himmler> has placed HOPPER at X= -168, Y= 56, Z= 38
[2024-03-21 03:16:17] [world] The Player <digbick> has placed COBBLESTONE at X= -699, Y= 76, Z= 313
[2024-03-21 03:16:19] [world_the_end] The Player <Heinrich_Himmler> has placed HOPPER at X= -167, Y= 56, Z= 38
[2024-03-21 03:16:19] [world] The Player <digbick> has placed COBBLESTONE at X= -699, Y= 76, Z= 311
[2024-03-21 03:16:25] [world_the_end] The Player <Heinrich_Himmler> has placed HOPPER at X= -169, Y= 56, Z= 37
[2024-03-21 03:16:38] [world] The Player <digbick> has placed COBBLESTONE at X= -699, Y= 75, Z= 310
[2024-03-21 03:17:03] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -699, Y= 76, Z= 310
[2024-03-21 03:17:05] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -699, Y= 77, Z= 311
[2024-03-21 03:17:15] [world] The Player <digbick> has placed COBBLESTONE at X= -699, Y= 76, Z= 311
[2024-03-21 03:17:15] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -166, Y= 56, Z= 37
[2024-03-21 03:17:21] [world_the_end] The Player <Heinrich_Himmler> has placed HOPPER at X= -167, Y= 56, Z= 37
[2024-03-21 03:17:24] [world_the_end] The Player <Heinrich_Himmler> has placed HOPPER at X= -168, Y= 56, Z= 37
[2024-03-21 03:17:26] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -699, Y= 76, Z= 310
[2024-03-21 03:17:29] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -699, Y= 78, Z= 312
[2024-03-21 03:17:30] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -699, Y= 79, Z= 313
[2024-03-21 03:17:35] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -699, Y= 79, Z= 314
[2024-03-21 03:17:39] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -699, Y= 78, Z= 315
[2024-03-21 03:17:41] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -699, Y= 77, Z= 316
[2024-03-21 03:17:50] [world] The Player <digbick> has placed COBBLESTONE at X= -699, Y= 68, Z= 317
[2024-03-21 03:18:01] [world] The Player <digbick> has placed COBBLESTONE at X= -698, Y= 69, Z= 317
[2024-03-21 03:18:03] [world] The Player <digbick> has placed COBBLESTONE at X= -699, Y= 69, Z= 317
[2024-03-21 03:18:20] [world] The Player <digbick> has placed COBBLESTONE at X= -699, Y= 70, Z= 317
[2024-03-21 03:18:25] [world] The Player <digbick> has placed COBBLESTONE at X= -699, Y= 71, Z= 317
[2024-03-21 03:18:25] [world] The Player <digbick> has placed COBBLESTONE at X= -699, Y= 72, Z= 317
[2024-03-21 03:18:26] [world] The Player <digbick> has placed COBBLESTONE at X= -699, Y= 73, Z= 317
[2024-03-21 03:18:27] [world] The Player <digbick> has placed COBBLESTONE at X= -699, Y= 74, Z= 317
[2024-03-21 03:18:32] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -699, Y= 76, Z= 317
[2024-03-21 03:18:37] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -699, Y= 76, Z= 317
[2024-03-21 03:18:46] [world_nether] The Player <Heinrich_Himmler> has placed LOG_2 at X= 12497, Y= 129, Z= 7
[2024-03-21 03:19:45] [world] The Player <digbick> has placed COBBLESTONE at X= -687, Y= 74, Z= 319
[2024-03-21 03:19:52] [world] The Player <digbick> has placed COBBLESTONE at X= -686, Y= 74, Z= 319
[2024-03-21 03:20:28] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -694, Y= 75, Z= 318
[2024-03-21 03:20:33] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -694, Y= 75, Z= 318
[2024-03-21 03:20:37] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -694, Y= 75, Z= 318
[2024-03-21 03:20:47] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -699, Y= 76, Z= 317
[2024-03-21 03:20:56] [world] The Player <digbick> has placed COBBLESTONE at X= -699, Y= 76, Z= 316
[2024-03-21 03:20:58] [world] The Player <digbick> has placed COBBLESTONE at X= -699, Y= 75, Z= 317
[2024-03-21 03:21:30] [world_the_end] The Player <Heinrich_Himmler> has placed TRAP_DOOR at X= -169, Y= 98, Z= 38
[2024-03-21 03:21:52] [world] The Player <digbick> has placed SPRUCE_WOOD_STAIRS at X= -699, Y= 76, Z= 317
[2024-03-21 03:22:20] [world_the_end] The Player <Heinrich_Himmler> has placed HOPPER at X= -169, Y= 56, Z= 37
[2024-03-21 03:22:48] [world_the_end] The Player <Heinrich_Himmler> has placed CHEST at X= -167, Y= 55, Z= 39
[2024-03-21 03:22:50] [world] The Player <digbick> has placed COBBLESTONE at X= -695, Y= 73, Z= 317
[2024-03-21 03:22:52] [world] The Player <digbick> has placed COBBLESTONE at X= -694, Y= 73, Z= 317
[2024-03-21 03:22:52] [world_the_end] The Player <Heinrich_Himmler> has placed HOPPER at X= -167, Y= 56, Z= 39
[2024-03-21 03:23:07] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -170, Y= 56, Z= 40
[2024-03-21 03:23:08] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -170, Y= 56, Z= 39
[2024-03-21 03:23:10] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -170, Y= 56, Z= 36
[2024-03-21 03:23:10] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -170, Y= 56, Z= 37
[2024-03-21 03:23:11] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -170, Y= 56, Z= 38
[2024-03-21 03:23:12] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -169, Y= 56, Z= 36
[2024-03-21 03:23:12] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -168, Y= 56, Z= 36
[2024-03-21 03:23:12] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -167, Y= 56, Z= 36
[2024-03-21 03:23:13] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -166, Y= 56, Z= 36
[2024-03-21 03:23:14] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -166, Y= 56, Z= 40
[2024-03-21 03:23:14] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -166, Y= 56, Z= 39
[2024-03-21 03:23:16] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -169, Y= 56, Z= 40
[2024-03-21 03:23:16] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -168, Y= 56, Z= 40
[2024-03-21 03:24:04] [world] The Player <digbick> has placed SAPLING at X= -675, Y= 72, Z= 300
[2024-03-21 03:24:44] [world_the_end] The Player <Heinrich_Himmler> has placed TRAP_DOOR at X= -169, Y= 98, Z= 39
[2024-03-21 03:24:53] [world_the_end] The Player <Heinrich_Himmler> has placed STONE at X= -168, Y= 102, Z= 39
[2024-03-21 03:25:57] [world] The Player <digbick> has placed COBBLESTONE at X= -694, Y= 70, Z= 309
[2024-03-21 03:25:58] [world] The Player <digbick> has placed COBBLESTONE at X= -694, Y= 71, Z= 309
[2024-03-21 03:25:58] [world] The Player <digbick> has placed COBBLESTONE at X= -694, Y= 72, Z= 309
[2024-03-21 03:25:59] [world] The Player <digbick> has placed COBBLESTONE at X= -694, Y= 73, Z= 309
[2024-03-21 03:26:46] [world] The Player <digbick> has placed WOOD at X= -698, Y= 77, Z= 315
[2024-03-21 03:26:47] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -168, Y= 101, Z= 38
[2024-03-21 03:26:47] [world] The Player <digbick> has placed WOOD at X= -698, Y= 78, Z= 314
[2024-03-21 03:26:48] [world] The Player <digbick> has placed WOOD at X= -698, Y= 78, Z= 313
[2024-03-21 03:26:49] [world] The Player <digbick> has placed WOOD at X= -698, Y= 77, Z= 312
[2024-03-21 03:27:06] [world] The Player <digbick> has placed WOOD at X= -697, Y= 70, Z= 315
[2024-03-21 03:27:09] [world] The Player <digbick> has placed WOOD at X= -697, Y= 70, Z= 314
[2024-03-21 03:27:11] [world] The Player <digbick> has placed WOOD at X= -697, Y= 70, Z= 313
[2024-03-21 03:27:12] [world] The Player <digbick> has placed WOOD at X= -697, Y= 71, Z= 312
[2024-03-21 03:27:19] [world] The Player <digbick> has placed WOOD at X= -697, Y= 70, Z= 312
[2024-03-21 03:27:22] [world] The Player <digbick> has placed WOOD at X= -696, Y= 70, Z= 312
[2024-03-21 03:27:25] [world] The Player <digbick> has placed WOOD at X= -695, Y= 70, Z= 312
[2024-03-21 03:27:26] [world] The Player <digbick> has placed WOOD at X= -696, Y= 71, Z= 313
[2024-03-21 03:27:26] [world] The Player <digbick> has placed WOOD at X= -696, Y= 72, Z= 313
[2024-03-21 03:27:29] [world_the_end] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -172, Y= 100, Z= 33
