[2024-03-21 19:44:50] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -666, Y= 73, Z= 306
[2024-03-23 00:37:38] [world] The Player <Marshtomp12345> has broke COAL_ORE at X= -1221, Y= 17, Z= -401
[2024-03-23 00:38:12] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 18, Z= -455
[2024-03-23 00:38:13] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 18, Z= -456
[2024-03-23 00:38:14] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 17, Z= -456
[2024-03-23 00:38:15] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 18, Z= -457
[2024-03-23 00:38:16] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 17, Z= -457
[2024-03-23 00:38:16] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 16, Z= -457
[2024-03-23 00:38:18] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 17, Z= -458
[2024-03-23 00:38:18] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 16, Z= -458
[2024-03-23 00:38:19] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 15, Z= -458
[2024-03-23 00:38:20] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 16, Z= -459
[2024-03-23 00:38:21] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 15, Z= -459
[2024-03-23 00:38:21] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 15, Z= -460
[2024-03-23 00:38:22] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 14, Z= -459
[2024-03-23 00:38:23] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 14, Z= -460
[2024-03-23 00:38:24] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 13, Z= -460
[2024-03-23 00:38:25] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 14, Z= -461
[2024-03-23 00:38:25] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 13, Z= -461
[2024-03-23 00:38:26] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 13, Z= -462
[2024-03-23 00:38:27] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 12, Z= -462
[2024-03-23 00:38:27] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 12, Z= -461
[2024-03-23 00:38:29] [world] The Player <Marshtomp12345> has broke STONE at X= -1148, Y= 11, Z= -462
[2024-03-23 00:38:32] [world] The Player <Marshtomp12345> has broke DIRT at X= -1148, Y= 12, Z= -463
[2024-03-23 00:38:34] [world] The Player <Marshtomp12345> has broke DIRT at X= -1148, Y= 11, Z= -463
[2024-03-23 00:38:35] [world] The Player <Marshtomp12345> has broke DIRT at X= -1148, Y= 12, Z= -464
[2024-03-23 00:38:36] [world] The Player <Marshtomp12345> has broke DIRT at X= -1148, Y= 11, Z= -464
[2024-03-23 00:38:37] [world] The Player <Marshtomp12345> has broke DIRT at X= -1148, Y= 11, Z= -465
[2024-03-23 00:38:39] [world] The Player <Marshtomp12345> has broke DIRT at X= -1148, Y= 12, Z= -465
[2024-03-23 00:38:40] [world] The Player <Marshtomp12345> has broke DIRT at X= -1149, Y= 12, Z= -464
[2024-03-23 00:38:41] [world] The Player <Marshtomp12345> has broke DIRT at X= -1149, Y= 12, Z= -465
[2024-03-23 00:38:43] [world] The Player <Marshtomp12345> has broke DIRT at X= -1150, Y= 12, Z= -465
[2024-03-23 00:38:44] [world] The Player <Marshtomp12345> has broke DIRT at X= -1150, Y= 12, Z= -464
[2024-03-23 00:38:47] [world] The Player <Marshtomp12345> has broke DIRT at X= -1150, Y= 13, Z= -464
[2024-03-23 00:38:48] [world] The Player <Marshtomp12345> has broke DIRT at X= -1151, Y= 13, Z= -464
[2024-03-23 00:38:49] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 13, Z= -464
[2024-03-23 00:38:50] [world] The Player <Marshtomp12345> has broke DIRT at X= -1151, Y= 12, Z= -464
[2024-03-23 00:38:51] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 12, Z= -464
[2024-03-23 00:38:53] [world] The Player <Marshtomp12345> has broke DIRT at X= -1151, Y= 12, Z= -465
[2024-03-23 00:38:54] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 12, Z= -465
[2024-03-23 00:38:55] [world] The Player <Marshtomp12345> has broke DIRT at X= -1153, Y= 12, Z= -465
[2024-03-23 00:39:03] [world] The Player <Marshtomp12345> has broke DIRT at X= -1153, Y= 12, Z= -464
[2024-03-23 00:39:06] [world] The Player <Marshtomp12345> has broke DIRT at X= -1149, Y= 11, Z= -465
[2024-03-23 00:39:07] [world] The Player <Marshtomp12345> has broke DIRT at X= -1149, Y= 11, Z= -464
[2024-03-23 00:39:08] [world] The Player <Marshtomp12345> has broke DIRT at X= -1150, Y= 11, Z= -464
[2024-03-23 00:39:09] [world] The Player <Marshtomp12345> has broke DIRT at X= -1150, Y= 11, Z= -465
[2024-03-23 00:39:10] [world] The Player <Marshtomp12345> has broke DIRT at X= -1151, Y= 11, Z= -465
[2024-03-23 00:39:11] [world] The Player <Marshtomp12345> has broke DIRT at X= -1151, Y= 11, Z= -464
[2024-03-23 00:39:13] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 11, Z= -464
[2024-03-23 00:39:14] [world] The Player <Marshtomp12345> has broke DIRT at X= -1153, Y= 11, Z= -464
[2024-03-23 00:39:19] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 11, Z= -465
[2024-03-23 00:39:20] [world] The Player <Marshtomp12345> has broke DIRT at X= -1153, Y= 11, Z= -465
[2024-03-23 00:39:24] [world] The Player <Marshtomp12345> has broke DIRT at X= -1154, Y= 12, Z= -465
[2024-03-23 00:39:25] [world] The Player <Marshtomp12345> has broke DIRT at X= -1153, Y= 13, Z= -465
[2024-03-23 00:39:26] [world] The Player <Marshtomp12345> has broke DIRT at X= -1154, Y= 13, Z= -465
[2024-03-23 00:39:27] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 13, Z= -465
[2024-03-23 00:39:29] [world] The Player <Marshtomp12345> has broke DIRT at X= -1151, Y= 13, Z= -465
[2024-03-23 00:39:31] [world] The Player <Marshtomp12345> has broke DIRT at X= -1150, Y= 13, Z= -465
[2024-03-23 00:39:32] [world] The Player <Marshtomp12345> has broke DIRT at X= -1150, Y= 12, Z= -466
[2024-03-23 00:39:33] [world] The Player <Marshtomp12345> has broke DIRT at X= -1150, Y= 13, Z= -466
[2024-03-23 00:39:35] [world] The Player <Marshtomp12345> has broke DIRT at X= -1150, Y= 12, Z= -467
[2024-03-23 00:39:36] [world] The Player <Marshtomp12345> has broke DIRT at X= -1151, Y= 11, Z= -466
[2024-03-23 00:39:38] [world] The Player <Marshtomp12345> has broke DIRT at X= -1151, Y= 11, Z= -467
[2024-03-23 00:39:39] [world] The Player <Marshtomp12345> has broke DIRT at X= -1151, Y= 10, Z= -466
[2024-03-23 00:39:40] [world] The Player <Marshtomp12345> has broke DIRT at X= -1151, Y= 10, Z= -467
[2024-03-23 00:39:41] [world] The Player <Marshtomp12345> has broke DIRT at X= -1151, Y= 10, Z= -465
[2024-03-23 00:39:42] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 10, Z= -465
[2024-03-23 00:39:43] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 10, Z= -464
[2024-03-23 00:39:44] [world] The Player <Marshtomp12345> has broke DIRT at X= -1151, Y= 10, Z= -464
[2024-03-23 00:39:45] [world] The Player <Marshtomp12345> has broke DIRT at X= -1153, Y= 10, Z= -465
[2024-03-23 00:39:47] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 11, Z= -466
[2024-03-23 00:39:52] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 10, Z= -466
[2024-03-23 00:39:53] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 10, Z= -467
[2024-03-23 00:39:54] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 11, Z= -467
[2024-03-23 00:39:55] [world] The Player <Marshtomp12345> has broke DIRT at X= -1153, Y= 11, Z= -466
[2024-03-23 00:39:56] [world] The Player <Marshtomp12345> has broke DIRT at X= -1153, Y= 10, Z= -466
[2024-03-23 00:39:59] [world] The Player <Marshtomp12345> has broke DIRT at X= -1153, Y= 11, Z= -467
[2024-03-23 00:40:00] [world] The Player <Marshtomp12345> has broke DIRT at X= -1153, Y= 10, Z= -467
[2024-03-23 00:40:01] [world] The Player <Marshtomp12345> has broke DIRT at X= -1153, Y= 11, Z= -468
[2024-03-23 00:40:02] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 11, Z= -468
[2024-03-23 00:40:03] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 12, Z= -467
[2024-03-23 00:40:05] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 12, Z= -468
[2024-03-23 00:40:06] [world] The Player <Marshtomp12345> has broke DIRT at X= -1153, Y= 12, Z= -468
[2024-03-23 00:40:07] [world] The Player <Marshtomp12345> has broke DIRT at X= -1153, Y= 12, Z= -467
[2024-03-23 00:40:08] [world] The Player <Marshtomp12345> has broke DIRT at X= -1154, Y= 12, Z= -467
[2024-03-23 00:40:10] [world] The Player <Marshtomp12345> has broke DIRT at X= -1154, Y= 12, Z= -468
[2024-03-23 00:40:11] [world] The Player <Marshtomp12345> has broke DIRT at X= -1154, Y= 11, Z= -468
[2024-03-23 00:40:12] [world] The Player <Marshtomp12345> has broke DIRT at X= -1154, Y= 11, Z= -467
[2024-03-23 00:40:13] [world] The Player <Marshtomp12345> has broke DIRT at X= -1154, Y= 10, Z= -467
[2024-03-23 00:40:15] [world] The Player <Marshtomp12345> has broke DIRT at X= -1154, Y= 10, Z= -466
[2024-03-23 00:40:16] [world] The Player <Marshtomp12345> has broke DIRT at X= -1154, Y= 10, Z= -465
[2024-03-23 00:40:17] [world] The Player <Marshtomp12345> has broke DIRT at X= -1154, Y= 11, Z= -466
[2024-03-23 00:40:18] [world] The Player <Marshtomp12345> has broke DIRT at X= -1154, Y= 11, Z= -465
[2024-03-23 00:40:20] [world] The Player <Marshtomp12345> has broke DIRT at X= -1153, Y= 12, Z= -466
[2024-03-23 00:40:21] [world] The Player <Marshtomp12345> has broke DIRT at X= -1154, Y= 12, Z= -466
[2024-03-23 00:40:22] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 12, Z= -466
[2024-03-23 00:40:23] [world] The Player <Marshtomp12345> has broke DIRT at X= -1151, Y= 12, Z= -467
[2024-03-23 00:40:25] [world] The Player <Marshtomp12345> has broke DIRT at X= -1151, Y= 12, Z= -466
[2024-03-23 00:40:26] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 13, Z= -466
[2024-03-23 00:40:27] [world] The Player <Marshtomp12345> has broke DIRT at X= -1151, Y= 13, Z= -466
[2024-03-23 00:40:28] [world] The Player <Marshtomp12345> has broke DIRT at X= -1151, Y= 13, Z= -467
[2024-03-23 00:40:29] [world] The Player <Marshtomp12345> has broke DIRT at X= -1152, Y= 13, Z= -467
[2024-03-23 00:40:30] [world] The Player <Marshtomp12345> has broke DIRT at X= -1153, Y= 13, Z= -467
[2024-03-23 00:40:31] [world] The Player <Marshtomp12345> has broke DIRT at X= -1153, Y= 13, Z= -466
[2024-03-23 00:40:32] [world] The Player <Marshtomp12345> has broke DIRT at X= -1154, Y= 13, Z= -467
[2024-03-23 00:40:33] [world] The Player <Marshtomp12345> has broke DIRT at X= -1154, Y= 13, Z= -466
[2024-03-23 00:40:38] [world] The Player <Marshtomp12345> has broke GLOWING_REDSTONE_ORE at X= -1154, Y= 14, Z= -466
[2024-03-23 00:40:40] [world] The Player <Marshtomp12345> has broke GLOWING_REDSTONE_ORE at X= -1153, Y= 14, Z= -467
[2024-03-23 00:40:41] [world] The Player <Marshtomp12345> has broke GLOWING_REDSTONE_ORE at X= -1154, Y= 14, Z= -467
[2024-03-23 00:40:42] [world] The Player <Marshtomp12345> has broke GLOWING_REDSTONE_ORE at X= -1153, Y= 14, Z= -466
[2024-03-23 00:40:43] [world] The Player <Marshtomp12345> has broke STONE at X= -1153, Y= 15, Z= -466
[2024-03-23 00:40:51] [world] The Player <Marshtomp12345> has broke DIRT at X= -1155, Y= 11, Z= -467
[2024-03-23 00:40:53] [world] The Player <Marshtomp12345> has broke DIRT at X= -1155, Y= 12, Z= -467
[2024-03-23 00:40:54] [world] The Player <Marshtomp12345> has broke DIRT at X= -1155, Y= 12, Z= -468
[2024-03-23 00:40:55] [world] The Player <Marshtomp12345> has broke DIRT at X= -1155, Y= 11, Z= -468
[2024-03-23 00:40:57] [world] The Player <Marshtomp12345> has broke DIRT at X= -1155, Y= 11, Z= -466
[2024-03-23 00:40:58] [world] The Player <Marshtomp12345> has broke DIRT at X= -1155, Y= 12, Z= -466
[2024-03-23 00:40:59] [world] The Player <Marshtomp12345> has broke DIRT at X= -1155, Y= 12, Z= -465
[2024-03-23 00:41:00] [world] The Player <Marshtomp12345> has broke DIRT at X= -1155, Y= 11, Z= -465
[2024-03-23 00:41:03] [world] The Player <Marshtomp12345> has broke STONE at X= -1155, Y= 10, Z= -465
[2024-03-23 00:41:04] [world] The Player <Marshtomp12345> has broke GLOWING_REDSTONE_ORE at X= -1156, Y= 11, Z= -465
[2024-03-23 00:41:05] [world] The Player <Marshtomp12345> has broke STONE at X= -1156, Y= 10, Z= -465
[2024-03-23 00:41:06] [world] The Player <Marshtomp12345> has broke GLOWING_REDSTONE_ORE at X= -1157, Y= 11, Z= -465
[2024-03-23 00:41:08] [world] The Player <Marshtomp12345> has broke GLOWING_REDSTONE_ORE at X= -1156, Y= 11, Z= -464
[2024-03-23 00:41:09] [world] The Player <Marshtomp12345> has broke GLOWING_REDSTONE_ORE at X= -1157, Y= 11, Z= -464
[2024-03-23 00:41:10] [world] The Player <Marshtomp12345> has broke GLOWING_REDSTONE_ORE at X= -1156, Y= 10, Z= -464
[2024-03-23 00:41:18] [world] The Player <Marshtomp12345> has broke DIRT at X= -1150, Y= 11, Z= -466
[2024-03-23 00:41:19] [world] The Player <Marshtomp12345> has broke DIRT at X= -1150, Y= 11, Z= -467
[2024-03-23 00:41:21] [world] The Player <Marshtomp12345> has broke DIRT at X= -1149, Y= 11, Z= -466
[2024-03-23 00:41:22] [world] The Player <Marshtomp12345> has broke DIRT at X= -1149, Y= 12, Z= -466
[2024-03-23 00:41:23] [world] The Player <Marshtomp12345> has broke DIRT at X= -1150, Y= 10, Z= -466
[2024-03-23 00:41:24] [world] The Player <Marshtomp12345> has broke DIRT at X= -1150, Y= 10, Z= -465
[2024-03-23 00:41:25] [world] The Player <Marshtomp12345> has broke DIRT at X= -1150, Y= 10, Z= -464
[2024-03-23 00:41:28] [world] The Player <Marshtomp12345> has broke DIRT at X= -1147, Y= 12, Z= -464
[2024-03-23 00:41:29] [world] The Player <Marshtomp12345> has broke DIRT at X= -1147, Y= 11, Z= -464
[2024-03-23 00:41:33] [world] The Player <Marshtomp12345> has broke STONE at X= -1153, Y= 9, Z= -467
[2024-03-23 00:41:33] [world] The Player <Marshtomp12345> has broke STONE at X= -1154, Y= 9, Z= -467
[2024-03-23 00:41:34] [world] The Player <Marshtomp12345> has broke STONE at X= -1155, Y= 9, Z= -467
[2024-03-23 00:41:35] [world] The Player <Marshtomp12345> has broke STONE at X= -1155, Y= 8, Z= -467
[2024-03-23 00:41:36] [world] The Player <Marshtomp12345> has broke STONE at X= -1154, Y= 8, Z= -467
[2024-03-23 00:41:37] [world] The Player <Marshtomp12345> has broke STONE at X= -1155, Y= 7, Z= -467
[2024-03-23 00:41:38] [world] The Player <Marshtomp12345> has broke STONE at X= -1156, Y= 7, Z= -467
[2024-03-23 00:41:38] [world] The Player <Marshtomp12345> has broke STONE at X= -1156, Y= 8, Z= -467
[2024-03-23 00:41:40] [world] The Player <Marshtomp12345> has broke STONE at X= -1156, Y= 7, Z= -466
[2024-03-23 00:41:41] [world] The Player <Marshtomp12345> has broke STONE at X= -1156, Y= 8, Z= -466
[2024-03-23 00:41:42] [world] The Player <Marshtomp12345> has broke STONE at X= -1155, Y= 8, Z= -466
[2024-03-23 00:41:44] [world] The Player <Marshtomp12345> has broke STONE at X= -1156, Y= 6, Z= -467
[2024-03-23 00:41:44] [world] The Player <Marshtomp12345> has broke STONE at X= -1156, Y= 6, Z= -466
[2024-03-23 00:43:42] [world] The Player <Mudkips_Rule> has broke STONE at X= -1155, Y= 6, Z= -467
[2024-03-23 00:43:47] [world] The Player <Mudkips_Rule> has broke DIAMOND_ORE at X= -1155, Y= 7, Z= -466
[2024-03-23 00:43:47] [world] The Player <Mudkips_Rule> has broke DIAMOND_ORE at X= -1155, Y= 6, Z= -466
[2024-03-23 00:43:48] [world] The Player <Mudkips_Rule> has broke DIAMOND_ORE at X= -1154, Y= 6, Z= -466
[2024-03-23 00:43:49] [world] The Player <Mudkips_Rule> has broke DIAMOND_ORE at X= -1154, Y= 6, Z= -465
[2024-03-23 00:43:49] [world] The Player <Mudkips_Rule> has broke DIAMOND_ORE at X= -1155, Y= 6, Z= -465
[2024-03-23 00:43:50] [world] The Player <Mudkips_Rule> has broke DIAMOND_ORE at X= -1155, Y= 7, Z= -465
[2024-03-23 00:43:50] [world] The Player <Mudkips_Rule> has broke DIAMOND_ORE at X= -1154, Y= 7, Z= -466
[2024-03-23 00:43:51] [world] The Player <Mudkips_Rule> has broke DIAMOND_ORE at X= -1154, Y= 7, Z= -465
[2024-03-23 00:44:18] [world] The Player <Mudkips_Rule> has broke STONE at X= -1154, Y= 6, Z= -464
[2024-03-23 00:44:19] [world] The Player <Mudkips_Rule> has broke STONE at X= -1153, Y= 6, Z= -464
[2024-03-23 00:44:19] [world] The Player <Mudkips_Rule> has broke STONE at X= -1153, Y= 5, Z= -464
[2024-03-23 00:44:20] [world] The Player <Mudkips_Rule> has broke STONE at X= -1153, Y= 5, Z= -463
[2024-03-23 00:44:20] [world] The Player <Mudkips_Rule> has broke STONE at X= -1152, Y= 5, Z= -463
[2024-03-23 00:44:20] [world] The Player <Mudkips_Rule> has broke STONE at X= -1154, Y= 5, Z= -465
[2024-03-23 00:44:21] [world] The Player <Mudkips_Rule> has broke STONE at X= -1154, Y= 5, Z= -464
[2024-03-23 00:44:21] [world] The Player <Mudkips_Rule> has broke STONE at X= -1153, Y= 4, Z= -464
[2024-03-23 00:44:22] [world] The Player <Mudkips_Rule> has broke STONE at X= -1153, Y= 5, Z= -465
[2024-03-23 00:44:22] [world] The Player <Mudkips_Rule> has broke STONE at X= -1153, Y= 6, Z= -465
[2024-03-23 00:44:23] [world] The Player <Mudkips_Rule> has broke STONE at X= -1152, Y= 5, Z= -464
[2024-03-23 00:44:23] [world] The Player <Mudkips_Rule> has broke STONE at X= -1152, Y= 6, Z= -464
[2024-03-23 00:44:23] [world] The Player <Mudkips_Rule> has broke STONE at X= -1151, Y= 6, Z= -464
[2024-03-23 00:44:24] [world] The Player <Mudkips_Rule> has broke STONE at X= -1152, Y= 6, Z= -465
[2024-03-23 00:44:24] [world] The Player <Mudkips_Rule> has broke STONE at X= -1151, Y= 6, Z= -465
[2024-03-23 00:45:01] [world] The Player <Mudkips_Rule> has broke STONE at X= -1151, Y= 5, Z= -464
[2024-03-23 00:45:01] [world] The Player <Mudkips_Rule> has broke STONE at X= -1152, Y= 5, Z= -465
[2024-03-23 00:45:02] [world] The Player <Mudkips_Rule> has broke STONE at X= -1151, Y= 5, Z= -465
[2024-03-23 00:45:02] [world] The Player <Mudkips_Rule> has broke STONE at X= -1150, Y= 5, Z= -465
[2024-03-23 00:45:03] [world] The Player <Mudkips_Rule> has broke STONE at X= -1149, Y= 5, Z= -465
[2024-03-23 00:45:03] [world] The Player <Mudkips_Rule> has broke STONE at X= -1150, Y= 4, Z= -465
[2024-03-23 00:45:04] [world] The Player <Mudkips_Rule> has broke STONE at X= -1150, Y= 6, Z= -464
[2024-03-23 00:45:04] [world] The Player <Mudkips_Rule> has broke STONE at X= -1150, Y= 6, Z= -465
[2024-03-23 00:45:04] [world] The Player <Mudkips_Rule> has broke STONE at X= -1149, Y= 6, Z= -465
[2024-03-23 00:45:05] [world] The Player <Mudkips_Rule> has broke STONE at X= -1148, Y= 5, Z= -465
[2024-03-23 00:45:05] [world] The Player <Mudkips_Rule> has broke STONE at X= -1148, Y= 6, Z= -465
[2024-03-23 00:45:06] [world] The Player <Mudkips_Rule> has broke STONE at X= -1147, Y= 6, Z= -465
[2024-03-23 00:45:06] [world] The Player <Mudkips_Rule> has broke STONE at X= -1147, Y= 5, Z= -465
[2024-03-23 00:45:07] [world] The Player <Mudkips_Rule> has broke STONE at X= -1149, Y= 6, Z= -464
[2024-03-23 00:45:12] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 127, Z= -3
[2024-03-23 00:45:15] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 126, Z= -3
[2024-03-23 00:45:16] [world] The Player <Mudkips_Rule> has broke STONE at X= -1150, Y= 5, Z= -464
[2024-03-23 00:45:16] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 125, Z= -3
[2024-03-23 00:45:17] [world] The Player <Mudkips_Rule> has broke STONE at X= -1149, Y= 5, Z= -464
[2024-03-23 00:45:17] [world] The Player <Mudkips_Rule> has broke STONE at X= -1148, Y= 6, Z= -464
[2024-03-23 00:45:17] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 124, Z= -3
[2024-03-23 00:45:17] [world] The Player <Mudkips_Rule> has broke STONE at X= -1148, Y= 5, Z= -464
[2024-03-23 00:45:18] [world] The Player <Mudkips_Rule> has broke STONE at X= -1147, Y= 6, Z= -464
[2024-03-23 00:45:18] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 123, Z= -3
[2024-03-23 00:45:18] [world] The Player <Mudkips_Rule> has broke STONE at X= -1147, Y= 5, Z= -464
[2024-03-23 00:45:19] [world] The Player <Mudkips_Rule> has broke STONE at X= -1146, Y= 6, Z= -464
[2024-03-23 00:45:19] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 122, Z= -3
[2024-03-23 00:45:19] [world] The Player <Mudkips_Rule> has broke STONE at X= -1145, Y= 6, Z= -464
[2024-03-23 00:45:19] [world] The Player <Mudkips_Rule> has broke STONE at X= -1146, Y= 5, Z= -464
[2024-03-23 00:45:20] [world] The Player <Mudkips_Rule> has broke STONE at X= -1145, Y= 5, Z= -464
[2024-03-23 00:45:20] [world] The Player <Mudkips_Rule> has broke STONE at X= -1144, Y= 6, Z= -464
[2024-03-23 00:45:21] [world] The Player <Mudkips_Rule> has broke STONE at X= -1144, Y= 5, Z= -464
[2024-03-23 00:45:21] [world] The Player <Mudkips_Rule> has broke STONE at X= -1143, Y= 6, Z= -464
[2024-03-23 00:45:22] [world] The Player <Mudkips_Rule> has broke STONE at X= -1143, Y= 5, Z= -464
[2024-03-23 00:45:23] [world] The Player <Mudkips_Rule> has broke STONE at X= -1142, Y= 5, Z= -464
[2024-03-23 00:45:23] [world] The Player <Mudkips_Rule> has broke STONE at X= -1142, Y= 6, Z= -464
[2024-03-23 00:45:23] [world] The Player <Mudkips_Rule> has broke GLOWING_REDSTONE_ORE at X= -1141, Y= 6, Z= -464
[2024-03-23 00:45:24] [world] The Player <Mudkips_Rule> has broke GLOWING_REDSTONE_ORE at X= -1141, Y= 5, Z= -464
[2024-03-23 00:45:30] [world] The Player <Mudkips_Rule> has broke GRAVEL at X= -1140, Y= 6, Z= -464
[2024-03-23 00:45:30] [world] The Player <Mudkips_Rule> has broke GRAVEL at X= -1140, Y= 5, Z= -464
[2024-03-23 00:45:30] [world] The Player <Mudkips_Rule> has broke GRAVEL at X= -1139, Y= 5, Z= -464
[2024-03-23 00:45:31] [world] The Player <Mudkips_Rule> has broke GRAVEL at X= -1139, Y= 6, Z= -464
[2024-03-23 00:45:31] [world] The Player <Mudkips_Rule> has broke GRAVEL at X= -1139, Y= 5, Z= -464
[2024-03-23 00:45:38] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 121, Z= -3
[2024-03-23 00:45:39] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 120, Z= -3
[2024-03-23 00:45:40] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 119, Z= -3
[2024-03-23 00:45:41] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 118, Z= -3
[2024-03-23 00:45:42] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 117, Z= -3
[2024-03-23 00:45:43] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 116, Z= -3
[2024-03-23 00:45:44] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 115, Z= -3
[2024-03-23 00:45:45] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 114, Z= -3
[2024-03-23 00:45:46] [world] The Player <Mudkips_Rule> has broke ENDER_STONE at X= -1142, Y= 5, Z= -464
[2024-03-23 00:45:46] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 113, Z= -3
[2024-03-23 00:45:47] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 112, Z= -3
[2024-03-23 00:45:47] [world] The Player <Mudkips_Rule> has broke ENDER_STONE at X= -1141, Y= 5, Z= -464
[2024-03-23 00:45:48] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 111, Z= -3
[2024-03-23 00:45:48] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 110, Z= -3
[2024-03-23 00:45:49] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 109, Z= -3
[2024-03-23 00:45:50] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 108, Z= -3
[2024-03-23 00:45:51] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 107, Z= -3
[2024-03-23 00:45:52] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 106, Z= -3
[2024-03-23 00:45:53] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 105, Z= -3
[2024-03-23 00:45:54] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 104, Z= -3
[2024-03-23 00:45:55] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 103, Z= -3
[2024-03-23 00:45:56] [world_nether] The Player <Heinrich_Himmler> has broke LADDER at X= 12501, Y= 102, Z= -3
[2024-03-23 00:46:09] [world] The Player <Mudkips_Rule> has broke ENDER_STONE at X= -1141, Y= 5, Z= -464
[2024-03-23 00:46:10] [world] The Player <Mudkips_Rule> has broke ENDER_STONE at X= -1140, Y= 6, Z= -464
[2024-03-23 00:46:11] [world] The Player <Mudkips_Rule> has broke ENDER_STONE at X= -1140, Y= 5, Z= -464
[2024-03-23 00:46:14] [world] The Player <Mudkips_Rule> has broke ENDER_STONE at X= -1139, Y= 6, Z= -464
[2024-03-23 00:46:19] [world] The Player <Mudkips_Rule> has broke ENDER_STONE at X= -1140, Y= 6, Z= -464
[2024-03-23 00:46:20] [world] The Player <Mudkips_Rule> has broke ENDER_STONE at X= -1139, Y= 6, Z= -464
