[2024-03-27 13:40:17] [world] The Player <Milk_Frog> has broke DIRT at X= -577, Y= 67, Z= 277
[2024-03-27 21:16:04] [world] The Player <Heinrich_Himmler> has broke GOLD_ORE at X= -564, Y= 8, Z= 289
[2024-03-27 21:16:05] [world] The Player <Heinrich_Himmler> has broke GOLD_ORE at X= -565, Y= 8, Z= 289
[2024-03-27 21:16:06] [world] The Player <Heinrich_Himmler> has broke GOLD_ORE at X= -564, Y= 9, Z= 289
[2024-03-27 21:16:06] [world] The Player <Heinrich_Himmler> has broke GOLD_ORE at X= -564, Y= 8, Z= 288
[2024-03-27 21:16:06] [world] The Player <Heinrich_Himmler> has broke GOLD_ORE at X= -565, Y= 9, Z= 288
[2024-03-27 21:16:07] [world] The Player <Heinrich_Himmler> has broke GOLD_ORE at X= -564, Y= 9, Z= 288
[2024-03-27 21:16:07] [world] The Player <Heinrich_Himmler> has broke GOLD_ORE at X= -565, Y= 8, Z= 288
[2024-03-27 21:16:10] [world] The Player <Heinrich_Himmler> has broke STONE at X= -565, Y= 7, Z= 288
[2024-03-27 21:19:46] [world] The Player <Heinrich_Himmler> has broke TORCH at X= -565, Y= 7, Z= 292
[2024-03-27 21:19:49] [world] The Player <Heinrich_Himmler> has broke TORCH at X= -565, Y= 6, Z= 289
[2024-03-27 21:20:07] [world] The Player <Heinrich_Himmler> has broke SOUL_SAND at X= -564, Y= 5, Z= 290
[2024-03-27 21:22:55] [world] The Player <Heinrich_Himmler> has broke TORCH at X= -563, Y= 7, Z= 290
[2024-03-27 21:22:59] [world] The Player <Heinrich_Himmler> has broke TORCH at X= -565, Y= 8, Z= 291
[2024-03-27 21:26:29] [world] The Player <Heinrich_Himmler> has broke STONE at X= -563, Y= 7, Z= 289
[2024-03-27 21:26:30] [world] The Player <Heinrich_Himmler> has broke STONE at X= -564, Y= 7, Z= 288
[2024-03-27 21:26:30] [world] The Player <Heinrich_Himmler> has broke STONE at X= -564, Y= 6, Z= 288
[2024-03-27 21:26:30] [world] The Player <Heinrich_Himmler> has broke STONE at X= -563, Y= 6, Z= 289
[2024-03-27 21:26:31] [world] The Player <Heinrich_Himmler> has broke STONE at X= -563, Y= 7, Z= 288
[2024-03-27 21:26:31] [world] The Player <Heinrich_Himmler> has broke STONE at X= -563, Y= 8, Z= 289
[2024-03-27 21:26:32] [world] The Player <Heinrich_Himmler> has broke STONE at X= -562, Y= 8, Z= 289
[2024-03-27 21:26:32] [world] The Player <Heinrich_Himmler> has broke STONE at X= -563, Y= 9, Z= 289
[2024-03-27 21:26:32] [world] The Player <Heinrich_Himmler> has broke STONE at X= -563, Y= 8, Z= 288
[2024-03-27 21:26:33] [world] The Player <Heinrich_Himmler> has broke STONE at X= -563, Y= 9, Z= 288
[2024-03-27 21:26:33] [world] The Player <Heinrich_Himmler> has broke STONE at X= -562, Y= 9, Z= 289
[2024-03-27 21:26:34] [world] The Player <Heinrich_Himmler> has broke STONE at X= -563, Y= 8, Z= 290
[2024-03-27 21:26:34] [world] The Player <Heinrich_Himmler> has broke STONE at X= -563, Y= 9, Z= 290
[2024-03-27 21:26:35] [world] The Player <Heinrich_Himmler> has broke STONE at X= -562, Y= 9, Z= 290
[2024-03-27 21:26:35] [world] The Player <Heinrich_Himmler> has broke STONE at X= -562, Y= 8, Z= 290
[2024-03-27 21:26:35] [world] The Player <Heinrich_Himmler> has broke STONE at X= -562, Y= 7, Z= 289
[2024-03-27 21:26:36] [world] The Player <Heinrich_Himmler> has broke STONE at X= -562, Y= 6, Z= 289
[2024-03-27 21:26:36] [world] The Player <Heinrich_Himmler> has broke STONE at X= -562, Y= 7, Z= 288
[2024-03-27 21:26:37] [world] The Player <Heinrich_Himmler> has broke STONE at X= -562, Y= 8, Z= 288
[2024-03-27 21:26:37] [world] The Player <Heinrich_Himmler> has broke STONE at X= -562, Y= 9, Z= 288
[2024-03-27 21:26:38] [world] The Player <Heinrich_Himmler> has broke STONE at X= -562, Y= 7, Z= 290
[2024-03-27 21:26:39] [world] The Player <Heinrich_Himmler> has broke STONE at X= -563, Y= 6, Z= 288
[2024-03-27 21:26:39] [world] The Player <Heinrich_Himmler> has broke STONE at X= -562, Y= 6, Z= 288
[2024-03-27 21:26:45] [world] The Player <Heinrich_Himmler> has broke STONE at X= -564, Y= 8, Z= 287
[2024-03-27 21:26:46] [world] The Player <Heinrich_Himmler> has broke STONE at X= -563, Y= 9, Z= 287
[2024-03-27 21:26:46] [world] The Player <Heinrich_Himmler> has broke STONE at X= -562, Y= 8, Z= 287
[2024-03-27 21:26:47] [world] The Player <Heinrich_Himmler> has broke STONE at X= -562, Y= 9, Z= 287
[2024-03-27 21:26:47] [world] The Player <Heinrich_Himmler> has broke STONE at X= -561, Y= 9, Z= 288
[2024-03-27 21:26:48] [world] The Player <Heinrich_Himmler> has broke STONE at X= -561, Y= 9, Z= 289
[2024-03-27 21:26:48] [world] The Player <Heinrich_Himmler> has broke STONE at X= -561, Y= 9, Z= 290
[2024-03-27 21:26:48] [world] The Player <Heinrich_Himmler> has broke STONE at X= -561, Y= 8, Z= 290
[2024-03-27 21:26:49] [world] The Player <Heinrich_Himmler> has broke STONE at X= -561, Y= 8, Z= 289
[2024-03-27 21:26:49] [world] The Player <Heinrich_Himmler> has broke STONE at X= -561, Y= 8, Z= 288
[2024-03-27 21:26:50] [world] The Player <Heinrich_Himmler> has broke STONE at X= -561, Y= 8, Z= 287
[2024-03-27 21:26:50] [world] The Player <Heinrich_Himmler> has broke STONE at X= -561, Y= 9, Z= 287
[2024-03-27 21:26:51] [world] The Player <Heinrich_Himmler> has broke STONE at X= -562, Y= 7, Z= 287
[2024-03-27 21:26:51] [world] The Player <Heinrich_Himmler> has broke STONE at X= -561, Y= 7, Z= 288
[2024-03-27 21:26:52] [world] The Player <Heinrich_Himmler> has broke STONE at X= -561, Y= 7, Z= 287
[2024-03-27 21:26:52] [world] The Player <Heinrich_Himmler> has broke STONE at X= -561, Y= 7, Z= 289
[2024-03-27 21:26:52] [world] The Player <Heinrich_Himmler> has broke STONE at X= -561, Y= 7, Z= 290
[2024-03-27 21:26:53] [world] The Player <Heinrich_Himmler> has broke STONE at X= -561, Y= 6, Z= 290
[2024-03-27 21:26:53] [world] The Player <Heinrich_Himmler> has broke STONE at X= -561, Y= 6, Z= 289
[2024-03-27 21:26:54] [world] The Player <Heinrich_Himmler> has broke STONE at X= -561, Y= 6, Z= 288
[2024-03-27 21:26:54] [world] The Player <Heinrich_Himmler> has broke STONE at X= -562, Y= 6, Z= 287
[2024-03-27 21:26:54] [world] The Player <Heinrich_Himmler> has broke STONE at X= -561, Y= 6, Z= 287
[2024-03-27 21:26:55] [world] The Player <Heinrich_Himmler> has broke STONE at X= -563, Y= 7, Z= 287
[2024-03-27 21:26:55] [world] The Player <Heinrich_Himmler> has broke STONE at X= -563, Y= 8, Z= 287
[2024-03-27 21:26:56] [world] The Player <Heinrich_Himmler> has broke STONE at X= -564, Y= 9, Z= 287
[2024-03-27 21:26:57] [world] The Player <Heinrich_Himmler> has broke STONE at X= -564, Y= 7, Z= 287
[2024-03-27 21:26:57] [world] The Player <Heinrich_Himmler> has broke STONE at X= -564, Y= 6, Z= 287
[2024-03-27 21:26:57] [world] The Player <Heinrich_Himmler> has broke STONE at X= -563, Y= 6, Z= 287
[2024-03-27 21:27:39] [world] The Player <Heinrich_Himmler> has broke MOB_SPAWNER at X= -563, Y= 6, Z= 291
[2024-03-27 21:34:11] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 68, Z= -71
[2024-03-27 21:34:13] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 68, Z= -71
[2024-03-27 21:34:14] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 68, Z= -71
[2024-03-27 21:34:16] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 68, Z= -71
[2024-03-27 21:34:18] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 68, Z= -71
[2024-03-27 21:34:19] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 68, Z= -71
[2024-03-27 21:34:21] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 68, Z= -71
[2024-03-27 21:35:12] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 75, Z= -71
[2024-03-27 21:35:14] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 74, Z= -71
[2024-03-27 21:35:15] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 73, Z= -71
[2024-03-27 21:35:16] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 72, Z= -71
[2024-03-27 21:35:17] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 71, Z= -71
[2024-03-27 21:35:18] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 70, Z= -71
[2024-03-27 21:35:19] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 69, Z= -71
[2024-03-27 21:35:20] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 68, Z= -71
[2024-03-27 21:36:22] [world_the_end] The Player <Heinrich_Himmler> has broke OBSIDIAN at X= 7, Y= 74, Z= -70
[2024-03-27 21:37:37] [world_the_end] The Player <Heinrich_Himmler> has broke OBSIDIAN at X= 0, Y= 72, Z= -70
[2024-03-27 21:39:14] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 75, Z= -71
[2024-03-27 21:39:15] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 74, Z= -71
[2024-03-27 21:39:17] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 73, Z= -71
[2024-03-27 21:39:18] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 72, Z= -71
[2024-03-27 21:39:19] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 71, Z= -71
[2024-03-27 21:39:20] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 70, Z= -71
[2024-03-27 21:39:21] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 69, Z= -71
[2024-03-27 21:39:22] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 0, Y= 68, Z= -71
[2024-03-27 21:41:44] [world_the_end] The Player <Heinrich_Himmler> has broke OBSIDIAN at X= 8, Y= 70, Z= -71
[2024-03-27 21:41:47] [world_the_end] The Player <Heinrich_Himmler> has broke OBSIDIAN at X= 8, Y= 70, Z= -70
[2024-03-27 21:41:50] [world_the_end] The Player <Heinrich_Himmler> has broke OBSIDIAN at X= 7, Y= 70, Z= -70
[2024-03-27 21:41:52] [world_the_end] The Player <Heinrich_Himmler> has broke OBSIDIAN at X= 7, Y= 70, Z= -71
[2024-03-27 21:43:22] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 5, Y= 65, Z= -72
[2024-03-27 21:43:23] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 5, Y= 64, Z= -72
[2024-03-27 21:43:35] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 5, Y= 63, Z= -72
[2024-03-27 21:43:36] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 5, Y= 62, Z= -72
[2024-03-27 21:43:37] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 5, Y= 61, Z= -72
[2024-03-27 21:43:39] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 5, Y= 60, Z= -72
[2024-03-27 21:43:40] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 5, Y= 59, Z= -72
[2024-03-27 21:43:41] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 5, Y= 58, Z= -72
[2024-03-27 21:43:43] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 5, Y= 57, Z= -72
[2024-03-27 21:44:04] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= -3, Y= 65, Z= -70
[2024-03-27 21:44:06] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= -3, Y= 64, Z= -70
[2024-03-27 21:44:07] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= -3, Y= 63, Z= -70
[2024-03-27 21:44:09] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= -3, Y= 62, Z= -70
[2024-03-27 21:44:10] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= -3, Y= 61, Z= -70
[2024-03-27 21:44:11] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= -3, Y= 60, Z= -70
[2024-03-27 21:44:12] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= -3, Y= 59, Z= -70
[2024-03-27 21:44:12] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= -3, Y= 58, Z= -70
[2024-03-27 21:45:53] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -613, Y= 67, Z= 352
[2024-03-27 21:45:56] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -613, Y= 67, Z= 351
[2024-03-27 21:45:57] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -614, Y= 67, Z= 351
[2024-03-27 21:45:59] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -614, Y= 67, Z= 352
[2024-03-27 21:46:05] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -615, Y= 67, Z= 352
[2024-03-27 21:46:06] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -616, Y= 67, Z= 352
[2024-03-27 21:46:07] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -615, Y= 67, Z= 351
[2024-03-27 21:46:09] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -616, Y= 67, Z= 351
[2024-03-27 21:46:10] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -617, Y= 67, Z= 351
[2024-03-27 21:46:11] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -617, Y= 67, Z= 352
[2024-03-27 21:46:13] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -618, Y= 67, Z= 351
[2024-03-27 21:46:14] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -618, Y= 67, Z= 352
[2024-03-27 21:46:17] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -612, Y= 67, Z= 352
[2024-03-27 21:46:18] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -611, Y= 67, Z= 352
[2024-03-27 21:46:20] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -610, Y= 67, Z= 352
[2024-03-27 21:46:21] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -609, Y= 67, Z= 352
[2024-03-27 21:46:23] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -610, Y= 67, Z= 351
[2024-03-27 21:46:25] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -609, Y= 67, Z= 351
[2024-03-27 21:46:26] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -611, Y= 67, Z= 351
[2024-03-27 21:46:28] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -612, Y= 67, Z= 351
[2024-03-27 21:46:41] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -610, Y= 67, Z= 353
[2024-03-27 21:46:43] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -609, Y= 67, Z= 353
[2024-03-27 21:46:44] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -610, Y= 67, Z= 354
[2024-03-27 21:46:45] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -609, Y= 67, Z= 354
[2024-03-27 21:46:47] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -610, Y= 67, Z= 355
[2024-03-27 21:46:48] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -609, Y= 67, Z= 355
[2024-03-27 21:46:51] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -617, Y= 67, Z= 350
[2024-03-27 21:46:52] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -617, Y= 67, Z= 349
[2024-03-27 21:46:54] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -618, Y= 67, Z= 349
[2024-03-27 21:46:55] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -618, Y= 67, Z= 350
[2024-03-27 21:46:56] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -617, Y= 67, Z= 348
[2024-03-27 21:46:58] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -617, Y= 67, Z= 347
[2024-03-27 21:46:59] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -618, Y= 67, Z= 347
[2024-03-27 21:47:00] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -618, Y= 67, Z= 348
[2024-03-27 21:47:03] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -614, Y= 67, Z= 350
[2024-03-27 21:47:04] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -613, Y= 67, Z= 350
[2024-03-27 21:47:05] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -613, Y= 67, Z= 349
[2024-03-27 21:47:07] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -614, Y= 67, Z= 349
[2024-03-27 21:47:08] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -614, Y= 67, Z= 348
[2024-03-27 21:47:10] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -613, Y= 67, Z= 348
[2024-03-27 21:47:11] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -613, Y= 67, Z= 347
[2024-03-27 21:47:12] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -614, Y= 67, Z= 347
[2024-03-27 21:47:14] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -612, Y= 67, Z= 347
[2024-03-27 21:47:15] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -611, Y= 67, Z= 347
[2024-03-27 21:47:17] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -610, Y= 67, Z= 347
[2024-03-27 21:47:18] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -609, Y= 67, Z= 347
[2024-03-27 21:47:20] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -609, Y= 67, Z= 348
[2024-03-27 21:47:21] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -610, Y= 67, Z= 348
[2024-03-27 21:47:22] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -611, Y= 67, Z= 348
[2024-03-27 21:47:24] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -612, Y= 67, Z= 348
[2024-03-27 21:47:30] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -613, Y= 67, Z= 353
[2024-03-27 21:47:31] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -613, Y= 67, Z= 354
[2024-03-27 21:47:32] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -613, Y= 67, Z= 355
[2024-03-27 21:47:56] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -609, Y= 67, Z= 356
[2024-03-27 21:47:57] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -610, Y= 67, Z= 356
[2024-03-27 21:48:05] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -614, Y= 67, Z= 353
[2024-03-27 21:48:07] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -614, Y= 67, Z= 354
[2024-03-27 21:48:08] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -614, Y= 67, Z= 355
[2024-03-27 21:48:10] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -613, Y= 67, Z= 356
[2024-03-27 21:48:11] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -614, Y= 67, Z= 356
[2024-03-27 21:48:14] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -616, Y= 67, Z= 355
[2024-03-27 21:48:16] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -615, Y= 67, Z= 355
[2024-03-27 21:48:17] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -616, Y= 67, Z= 356
[2024-03-27 21:48:18] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -615, Y= 67, Z= 356
[2024-03-27 21:48:20] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -617, Y= 67, Z= 356
[2024-03-27 21:48:21] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -618, Y= 67, Z= 356
[2024-03-27 21:48:23] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -618, Y= 67, Z= 355
[2024-03-27 21:48:24] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -617, Y= 67, Z= 355
[2024-03-27 21:48:25] [world] The Player <Heinrich_Himmler> has broke RED_ROSE at X= -618, Y= 68, Z= 354
[2024-03-27 22:09:53] [world] The Player <Heinrich_Himmler> has broke SAND at X= -571, Y= 63, Z= 226
[2024-03-27 22:09:57] [world] The Player <Heinrich_Himmler> has broke SAND at X= -569, Y= 63, Z= 226
[2024-03-27 22:09:58] [world] The Player <Heinrich_Himmler> has broke SAND at X= -568, Y= 63, Z= 226
[2024-03-27 22:09:59] [world] The Player <Heinrich_Himmler> has broke SAND at X= -567, Y= 63, Z= 226
[2024-03-27 22:10:00] [world] The Player <Heinrich_Himmler> has broke SAND at X= -566, Y= 63, Z= 226
[2024-03-27 22:10:01] [world] The Player <Heinrich_Himmler> has broke SAND at X= -565, Y= 63, Z= 226
[2024-03-27 22:10:02] [world] The Player <Heinrich_Himmler> has broke SAND at X= -564, Y= 63, Z= 226
[2024-03-27 22:10:04] [world] The Player <Heinrich_Himmler> has broke SAND at X= -563, Y= 63, Z= 226
[2024-03-27 22:10:09] [world] The Player <Heinrich_Himmler> has broke SAND at X= -564, Y= 62, Z= 226
[2024-03-27 22:10:10] [world] The Player <Heinrich_Himmler> has broke SAND at X= -563, Y= 62, Z= 226
[2024-03-27 22:13:45] [world] The Player <Heinrich_Himmler> has broke SAND at X= -686, Y= 70, Z= 343
[2024-03-27 22:13:46] [world] The Player <Heinrich_Himmler> has broke SAND at X= -686, Y= 69, Z= 343
[2024-03-27 22:13:52] [world] The Player <Heinrich_Himmler> has broke SAND at X= -686, Y= 71, Z= 343
[2024-03-27 22:15:47] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1050, Y= 25, Z= 678
[2024-03-27 22:15:48] [world] The Player <Feathery> has broke PISTON_STICKY_BASE at X= 1049, Y= 25, Z= 678
[2024-03-27 22:15:50] [world] The Player <Feathery> has broke GLOWSTONE at X= 1054, Y= 25, Z= 679
[2024-03-27 22:15:51] [world] The Player <Feathery> has broke GLOWSTONE at X= 1054, Y= 26, Z= 679
[2024-03-27 22:15:51] [world] The Player <Feathery> has broke GLOWSTONE at X= 1053, Y= 26, Z= 679
[2024-03-27 22:15:51] [world] The Player <Feathery> has broke GLOWSTONE at X= 1053, Y= 25, Z= 679
[2024-03-27 22:15:57] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1054, Y= 25, Z= 677
[2024-03-27 22:15:57] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1053, Y= 25, Z= 677
[2024-03-27 22:16:10] [world] The Player <Feathery> has broke GLOWSTONE at X= 1054, Y= 25, Z= 678
[2024-03-27 22:16:12] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1054, Y= 24, Z= 678
[2024-03-27 22:16:12] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1053, Y= 24, Z= 678
[2024-03-27 22:16:14] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1054, Y= 24, Z= 678
[2024-03-27 22:16:23] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1055, Y= 25, Z= 679
[2024-03-27 22:16:24] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1055, Y= 26, Z= 679
[2024-03-27 22:16:33] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1053, Y= 25, Z= 676
[2024-03-27 22:16:33] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1054, Y= 25, Z= 676
[2024-03-27 22:16:34] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1054, Y= 26, Z= 676
[2024-03-27 22:16:34] [world] The Player <Feathery> has broke PISTON_STICKY_BASE at X= 1054, Y= 26, Z= 677
[2024-03-27 22:16:35] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1053, Y= 26, Z= 676
[2024-03-27 22:16:38] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1054, Y= 26, Z= 676
[2024-03-27 22:16:38] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1054, Y= 25, Z= 676
[2024-03-27 22:16:41] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1055, Y= 25, Z= 676
[2024-03-27 22:16:51] [world] The Player <Feathery> has broke PISTON_STICKY_BASE at X= 1056, Y= 26, Z= 675
[2024-03-27 22:16:58] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1051, Y= 25, Z= 674
[2024-03-27 22:17:08] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1047, Y= 25, Z= 680
[2024-03-27 22:17:21] [world] The Player <Feathery> has broke STONE_BUTTON at X= 1046, Y= 25, Z= 680
[2024-03-27 22:17:40] [world] The Player <Feathery> has broke NETHER_FENCE at X= 1053, Y= 25, Z= 681
[2024-03-27 22:21:39] [world] The Player <Feathery> has broke STONE at X= 1059, Y= 26, Z= 679
[2024-03-27 22:21:41] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1058, Y= 25, Z= 679
[2024-03-27 22:21:52] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1060, Y= 25, Z= 679
[2024-03-27 22:22:00] [world] The Player <Feathery> has broke NETHER_BRICK at X= 1059, Y= 26, Z= 677
[2024-03-27 22:24:53] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -593, Y= 68, Z= 349
[2024-03-27 22:24:54] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -593, Y= 68, Z= 350
[2024-03-27 22:31:47] [world] The Player <Tester> has broke DOUBLE_PLANT at X= -592, Y= 68, Z= 342
[2024-03-27 22:32:57] [world] The Player <Tester> has broke WALL_SIGN at X= -547, Y= 68, Z= 244
[2024-03-27 22:32:57] [world] The Player <Tester> has broke CHEST at X= -547, Y= 68, Z= 243
[2024-03-27 22:33:01] [world] The Player <Tester> has broke DOUBLE_PLANT at X= -547, Y= 68, Z= 243
[2024-03-27 22:34:10] [world] The Player <Tester> has broke WALL_SIGN at X= -548, Y= 68, Z= 244
[2024-03-27 22:34:10] [world] The Player <Tester> has broke CHEST at X= -548, Y= 68, Z= 243
[2024-03-27 22:36:16] [world] The Player <Tester> has broke CHEST at X= -550, Y= 68, Z= 243
[2024-03-27 22:37:16] [world] The Player <Tester> has broke SAND at X= -702, Y= 60, Z= 77
[2024-03-27 22:37:18] [world] The Player <Tester> has broke SAND at X= -702, Y= 60, Z= 77
[2024-03-27 22:37:19] [world] The Player <Tester> has broke SAND at X= -702, Y= 60, Z= 77
[2024-03-27 22:37:35] [world] The Player <Tester> has broke SAND at X= -702, Y= 60, Z= 76
[2024-03-27 22:37:35] [world] The Player <Tester> has broke SAND at X= -702, Y= 60, Z= 75
[2024-03-27 22:37:36] [world] The Player <Tester> has broke SAND at X= -702, Y= 59, Z= 77
[2024-03-27 22:37:36] [world] The Player <Tester> has broke STONE at X= -702, Y= 58, Z= 77
[2024-03-27 22:37:36] [world] The Player <Tester> has broke STONE at X= -702, Y= 57, Z= 77
[2024-03-27 22:37:36] [world] The Player <Tester> has broke STONE at X= -702, Y= 56, Z= 77
[2024-03-27 22:37:36] [world] The Player <Tester> has broke STONE at X= -702, Y= 55, Z= 77
