[2024-03-20 19:10:54] [world] The Player <NezukoChan> has broke COBBLESTONE at X= -10177, Y= 63, Z= 4113
[2024-03-21 01:34:36] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1269, Y= 39, Z= 606
[2024-03-21 01:34:37] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1268, Y= 40, Z= 606
[2024-03-21 01:34:38] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1268, Y= 39, Z= 606
[2024-03-21 01:34:38] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1268, Y= 40, Z= 607
[2024-03-21 01:34:39] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1268, Y= 39, Z= 607
[2024-03-21 01:34:40] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 608
[2024-03-21 01:34:40] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1269, Y= 40, Z= 607
[2024-03-21 01:34:41] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1269, Y= 39, Z= 607
[2024-03-21 01:34:41] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1269, Y= 39, Z= 608
[2024-03-21 01:34:42] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1269, Y= 40, Z= 608
[2024-03-21 01:34:43] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1268, Y= 40, Z= 608
[2024-03-21 01:34:43] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1267, Y= 40, Z= 608
[2024-03-21 01:34:44] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1266, Y= 40, Z= 608
[2024-03-21 01:34:44] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1267, Y= 41, Z= 608
[2024-03-21 01:34:45] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1266, Y= 41, Z= 608
[2024-03-21 01:34:46] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1268, Y= 41, Z= 607
[2024-03-21 01:34:46] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1267, Y= 41, Z= 607
[2024-03-21 01:34:47] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1268, Y= 41, Z= 606
[2024-03-21 01:34:47] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1267, Y= 41, Z= 606
[2024-03-21 01:34:47] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1267, Y= 40, Z= 609
[2024-03-21 01:34:48] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1267, Y= 40, Z= 607
[2024-03-21 01:34:50] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1268, Y= 41, Z= 608
[2024-03-21 01:34:50] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1269, Y= 41, Z= 608
[2024-03-21 01:34:51] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1269, Y= 40, Z= 609
[2024-03-21 01:34:51] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1270, Y= 40, Z= 607
[2024-03-21 01:34:52] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1269, Y= 41, Z= 607
[2024-03-21 01:34:53] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1269, Y= 41, Z= 606
[2024-03-21 01:34:53] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1269, Y= 41, Z= 605
[2024-03-21 01:34:55] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 609
[2024-03-21 01:34:56] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 609
[2024-03-21 01:34:56] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 610
[2024-03-21 01:34:57] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 610
[2024-03-21 01:34:57] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 611
[2024-03-21 01:34:58] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 611
[2024-03-21 01:34:58] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 612
[2024-03-21 01:34:58] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 612
[2024-03-21 01:34:59] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 613
[2024-03-21 01:34:59] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 613
[2024-03-21 01:35:00] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 614
[2024-03-21 01:35:00] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 614
[2024-03-21 01:35:00] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 615
[2024-03-21 01:35:01] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 615
[2024-03-21 01:35:01] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 616
[2024-03-21 01:35:02] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 616
[2024-03-21 01:35:02] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 617
[2024-03-21 01:35:02] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 618
[2024-03-21 01:35:03] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 617
[2024-03-21 01:35:03] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 618
[2024-03-21 01:35:04] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 619
[2024-03-21 01:35:04] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 620
[2024-03-21 01:35:04] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 619
[2024-03-21 01:35:05] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 621
[2024-03-21 01:35:05] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 620
[2024-03-21 01:35:06] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 621
[2024-03-21 01:35:06] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 622
[2024-03-21 01:35:06] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 622
[2024-03-21 01:35:07] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 623
[2024-03-21 01:35:07] [world] The Player <A_Random_Person> has broke QUARTZ_BLOCK at X= -552, Y= 92, Z= 253
[2024-03-21 01:35:07] [world] The Player <A_Random_Person> has broke QUARTZ_BLOCK at X= -552, Y= 92, Z= 252
[2024-03-21 01:35:07] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 624
[2024-03-21 01:35:08] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 623
[2024-03-21 01:35:08] [world] The Player <A_Random_Person> has broke QUARTZ_BLOCK at X= -552, Y= 91, Z= 253
[2024-03-21 01:35:08] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 624
[2024-03-21 01:35:09] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 625
[2024-03-21 01:35:09] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 625
[2024-03-21 01:35:09] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 626
[2024-03-21 01:35:10] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1267, Y= 40, Z= 623
[2024-03-21 01:35:22] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 89, Z= 247
[2024-03-21 01:35:23] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 88, Z= 247
[2024-03-21 01:35:27] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 88, Z= 247
[2024-03-21 01:35:30] [world] The Player <A_Random_Person> has broke WOOD at X= -549, Y= 88, Z= 247
[2024-03-21 01:35:30] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 626
[2024-03-21 01:35:31] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 627
[2024-03-21 01:35:31] [world] The Player <A_Random_Person> has broke WOOD at X= -547, Y= 88, Z= 247
[2024-03-21 01:35:31] [world] The Player <A_Random_Person> has broke WOOD at X= -546, Y= 88, Z= 247
[2024-03-21 01:35:31] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 627
[2024-03-21 01:35:32] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 628
[2024-03-21 01:35:32] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 628
[2024-03-21 01:35:32] [world] The Player <A_Random_Person> has broke WOOD at X= -548, Y= 88, Z= 247
[2024-03-21 01:35:33] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 629
[2024-03-21 01:35:33] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 629
[2024-03-21 01:35:33] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 630
[2024-03-21 01:35:34] [world] The Player <A_Random_Person> has broke WOOD at X= -545, Y= 88, Z= 247
[2024-03-21 01:35:34] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 630
[2024-03-21 01:35:34] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 631
[2024-03-21 01:35:35] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 631
[2024-03-21 01:35:35] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 632
[2024-03-21 01:35:36] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 632
[2024-03-21 01:35:36] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 633
[2024-03-21 01:35:36] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 633
[2024-03-21 01:35:37] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 634
[2024-03-21 01:35:37] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 634
[2024-03-21 01:35:38] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 635
[2024-03-21 01:35:38] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 635
[2024-03-21 01:35:38] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 636
[2024-03-21 01:35:39] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 636
[2024-03-21 01:35:39] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 637
[2024-03-21 01:35:40] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 637
[2024-03-21 01:35:40] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 638
[2024-03-21 01:35:40] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 638
[2024-03-21 01:35:41] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 639
[2024-03-21 01:35:41] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 639
[2024-03-21 01:35:42] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 640
[2024-03-21 01:35:42] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 640
[2024-03-21 01:35:42] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 641
[2024-03-21 01:35:43] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 642
[2024-03-21 01:35:43] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 641
[2024-03-21 01:35:44] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 642
[2024-03-21 01:35:44] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 643
[2024-03-21 01:35:44] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 644
[2024-03-21 01:35:45] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 644
[2024-03-21 01:35:45] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 643
[2024-03-21 01:35:46] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 645
[2024-03-21 01:35:46] [world] The Player <Heinrich_Himmler> has broke STONE at X= -547, Y= 12, Z= 223
[2024-03-21 01:35:46] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 645
[2024-03-21 01:35:47] [world] The Player <Heinrich_Himmler> has broke STONE at X= -547, Y= 11, Z= 223
[2024-03-21 01:35:47] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 646
[2024-03-21 01:35:47] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 646
[2024-03-21 01:35:47] [world] The Player <Heinrich_Himmler> has broke STONE at X= -546, Y= 11, Z= 223
[2024-03-21 01:35:47] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 647
[2024-03-21 01:35:48] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 648
[2024-03-21 01:35:48] [world] The Player <Heinrich_Himmler> has broke STONE at X= -546, Y= 12, Z= 223
[2024-03-21 01:35:48] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 647
[2024-03-21 01:35:49] [world] The Player <Heinrich_Himmler> has broke STONE at X= -545, Y= 12, Z= 223
[2024-03-21 01:35:49] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 649
[2024-03-21 01:35:49] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 650
[2024-03-21 01:35:49] [world] The Player <Heinrich_Himmler> has broke STONE at X= -545, Y= 11, Z= 223
[2024-03-21 01:35:50] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 648
[2024-03-21 01:35:50] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 649
[2024-03-21 01:35:50] [world] The Player <Heinrich_Himmler> has broke STONE at X= -544, Y= 11, Z= 223
[2024-03-21 01:35:50] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 651
[2024-03-21 01:35:51] [world] The Player <Heinrich_Himmler> has broke STONE at X= -544, Y= 12, Z= 223
[2024-03-21 01:35:51] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 650
[2024-03-21 01:35:51] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 652
[2024-03-21 01:35:51] [world] The Player <Heinrich_Himmler> has broke STONE at X= -543, Y= 12, Z= 223
[2024-03-21 01:35:52] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 653
[2024-03-21 01:35:52] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 651
[2024-03-21 01:35:52] [world] The Player <Heinrich_Himmler> has broke STONE at X= -543, Y= 11, Z= 223
[2024-03-21 01:35:52] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 652
[2024-03-21 01:35:53] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 653
[2024-03-21 01:35:53] [world] The Player <Heinrich_Himmler> has broke STONE at X= -542, Y= 12, Z= 223
[2024-03-21 01:35:53] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 654
[2024-03-21 01:35:53] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 90, Z= 248
[2024-03-21 01:35:54] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 655
[2024-03-21 01:35:54] [world] The Player <Heinrich_Himmler> has broke STONE at X= -542, Y= 11, Z= 223
[2024-03-21 01:35:54] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 656
[2024-03-21 01:35:54] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 90, Z= 249
[2024-03-21 01:35:54] [world] The Player <Heinrich_Himmler> has broke STONE at X= -541, Y= 12, Z= 223
[2024-03-21 01:35:54] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 657
[2024-03-21 01:35:54] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 90, Z= 250
[2024-03-21 01:35:55] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 656
[2024-03-21 01:35:55] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 90, Z= 251
[2024-03-21 01:35:55] [world] The Player <Heinrich_Himmler> has broke STONE at X= -541, Y= 11, Z= 223
[2024-03-21 01:35:55] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 655
[2024-03-21 01:35:55] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 90, Z= 252
[2024-03-21 01:35:56] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 657
[2024-03-21 01:35:56] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 90, Z= 253
[2024-03-21 01:35:56] [world] The Player <Heinrich_Himmler> has broke STONE at X= -540, Y= 12, Z= 223
[2024-03-21 01:35:56] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 38, Z= 657
[2024-03-21 01:35:56] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 90, Z= 254
[2024-03-21 01:35:56] [world] The Player <Heinrich_Himmler> has broke STONE at X= -539, Y= 12, Z= 223
[2024-03-21 01:35:57] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 654
[2024-03-21 01:35:57] [world] The Player <Heinrich_Himmler> has broke STONE at X= -538, Y= 12, Z= 223
[2024-03-21 01:35:57] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 41, Z= 656
[2024-03-21 01:35:58] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 41, Z= 657
[2024-03-21 01:35:58] [world] The Player <Heinrich_Himmler> has broke STONE at X= -537, Y= 12, Z= 223
[2024-03-21 01:35:58] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 42, Z= 657
[2024-03-21 01:35:58] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 42, Z= 656
[2024-03-21 01:35:59] [world] The Player <Heinrich_Himmler> has broke STONE at X= -540, Y= 11, Z= 223
[2024-03-21 01:35:59] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 43, Z= 657
[2024-03-21 01:35:59] [world] The Player <Heinrich_Himmler> has broke STONE at X= -539, Y= 11, Z= 223
[2024-03-21 01:36:00] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 44, Z= 657
[2024-03-21 01:36:00] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 45, Z= 657
[2024-03-21 01:36:00] [world] The Player <Heinrich_Himmler> has broke COAL_ORE at X= -538, Y= 11, Z= 223
[2024-03-21 01:36:01] [world] The Player <Heinrich_Himmler> has broke STONE at X= -537, Y= 11, Z= 223
[2024-03-21 01:36:01] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 658
[2024-03-21 01:36:02] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 658
[2024-03-21 01:36:02] [world] The Player <Heinrich_Himmler> has broke STONE at X= -536, Y= 11, Z= 223
[2024-03-21 01:36:02] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 39, Z= 659
[2024-03-21 01:36:02] [world] The Player <Heinrich_Himmler> has broke STONE at X= -536, Y= 12, Z= 223
[2024-03-21 01:36:03] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 41, Z= 658
[2024-03-21 01:36:03] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 41, Z= 659
[2024-03-21 01:36:03] [world] The Player <Heinrich_Himmler> has broke STONE at X= -535, Y= 11, Z= 223
[2024-03-21 01:36:03] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 41, Z= 660
[2024-03-21 01:36:04] [world] The Player <Heinrich_Himmler> has broke STONE at X= -535, Y= 12, Z= 223
[2024-03-21 01:36:04] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 42, Z= 659
[2024-03-21 01:36:04] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 42, Z= 660
[2024-03-21 01:36:05] [world] The Player <Heinrich_Himmler> has broke STONE at X= -534, Y= 12, Z= 223
[2024-03-21 01:36:05] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 40, Z= 659
[2024-03-21 01:36:05] [world] The Player <Heinrich_Himmler> has broke STONE at X= -533, Y= 12, Z= 223
[2024-03-21 01:36:05] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 41, Z= 661
[2024-03-21 01:36:06] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 42, Z= 661
[2024-03-21 01:36:06] [world] The Player <Heinrich_Himmler> has broke STONE at X= -533, Y= 11, Z= 223
[2024-03-21 01:36:06] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 90, Z= 255
[2024-03-21 01:36:06] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 43, Z= 661
[2024-03-21 01:36:07] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 90, Z= 256
[2024-03-21 01:36:07] [world] The Player <Heinrich_Himmler> has broke STONE at X= -534, Y= 11, Z= 223
[2024-03-21 01:36:07] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 90, Z= 257
[2024-03-21 01:36:07] [world] The Player <Heinrich_Himmler> has broke STONE at X= -532, Y= 11, Z= 223
[2024-03-21 01:36:08] [world] The Player <Heinrich_Himmler> has broke STONE at X= -532, Y= 12, Z= 223
[2024-03-21 01:36:09] [world] The Player <Heinrich_Himmler> has broke STONE at X= -531, Y= 12, Z= 223
[2024-03-21 01:36:09] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 90, Z= 256
[2024-03-21 01:36:10] [world] The Player <Heinrich_Himmler> has broke STONE at X= -531, Y= 11, Z= 223
[2024-03-21 01:36:10] [world] The Player <A_Random_Person> has broke WOOD at X= -549, Y= 90, Z= 256
[2024-03-21 01:36:10] [world] The Player <A_Random_Person> has broke WOOD at X= -548, Y= 90, Z= 256
[2024-03-21 01:36:10] [world] The Player <Heinrich_Himmler> has broke STONE at X= -530, Y= 12, Z= 223
[2024-03-21 01:36:11] [world] The Player <A_Random_Person> has broke WOOD at X= -547, Y= 90, Z= 256
[2024-03-21 01:36:11] [world] The Player <A_Random_Person> has broke WOOD at X= -546, Y= 90, Z= 256
[2024-03-21 01:36:11] [world] The Player <A_Random_Person> has broke WOOD at X= -545, Y= 90, Z= 256
[2024-03-21 01:36:12] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 41, Z= 654
[2024-03-21 01:36:12] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 41, Z= 653
[2024-03-21 01:36:13] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 41, Z= 652
[2024-03-21 01:36:13] [world] The Player <A_Random_Person> has broke WOOD at X= -544, Y= 90, Z= 257
[2024-03-21 01:36:13] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 42, Z= 654
[2024-03-21 01:36:13] [world] The Player <A_Random_Person> has broke WOOD at X= -543, Y= 90, Z= 257
[2024-03-21 01:36:14] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 42, Z= 653
[2024-03-21 01:36:14] [world] The Player <A_Random_Person> has broke WOOD at X= -543, Y= 90, Z= 258
[2024-03-21 01:36:14] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 43, Z= 653
[2024-03-21 01:36:14] [world] The Player <A_Random_Person> has broke WOOD at X= -542, Y= 90, Z= 258
[2024-03-21 01:36:14] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 43, Z= 654
[2024-03-21 01:36:15] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1269, Y= 43, Z= 654
[2024-03-21 01:36:15] [world] The Player <A_Random_Person> has broke WOOD at X= -542, Y= 90, Z= 257
[2024-03-21 01:36:15] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1269, Y= 43, Z= 655
[2024-03-21 01:36:15] [world] The Player <A_Random_Person> has broke WOOD at X= -541, Y= 90, Z= 257
[2024-03-21 01:36:16] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1269, Y= 44, Z= 654
[2024-03-21 01:36:16] [world] The Player <A_Random_Person> has broke WOOD at X= -541, Y= 90, Z= 256
[2024-03-21 01:36:16] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 44, Z= 654
[2024-03-21 01:36:17] [world] The Player <A_Random_Person> has broke WOOD at X= -541, Y= 90, Z= 258
[2024-03-21 01:36:18] [world] The Player <A_Random_Person> has broke WOOD at X= -542, Y= 90, Z= 256
[2024-03-21 01:36:18] [world] The Player <A_Random_Person> has broke WOOD at X= -542, Y= 90, Z= 255
[2024-03-21 01:36:19] [world] The Player <A_Random_Person> has broke WOOD at X= -542, Y= 90, Z= 254
[2024-03-21 01:36:19] [world] The Player <A_Random_Person> has broke WOOD at X= -542, Y= 90, Z= 253
[2024-03-21 01:36:19] [world] The Player <A_Random_Person> has broke WOOD at X= -542, Y= 90, Z= 252
[2024-03-21 01:36:20] [world] The Player <A_Random_Person> has broke WOOD at X= -542, Y= 90, Z= 251
[2024-03-21 01:36:20] [world] The Player <A_Random_Person> has broke WOOD at X= -542, Y= 90, Z= 250
[2024-03-21 01:36:21] [world] The Player <A_Random_Person> has broke WOOD at X= -542, Y= 90, Z= 248
[2024-03-21 01:36:22] [world] The Player <A_Random_Person> has broke WOOD at X= -542, Y= 90, Z= 249
[2024-03-21 01:36:27] [world] The Player <A_Random_Person> has broke WOOD at X= -543, Y= 90, Z= 256
[2024-03-21 01:36:28] [world] The Player <A_Random_Person> has broke WOOD at X= -543, Y= 90, Z= 255
[2024-03-21 01:36:28] [world] The Player <A_Random_Person> has broke WOOD at X= -543, Y= 90, Z= 254
[2024-03-21 01:36:28] [world] The Player <A_Random_Person> has broke WOOD at X= -543, Y= 90, Z= 253
[2024-03-21 01:36:29] [world] The Player <A_Random_Person> has broke WOOD at X= -543, Y= 90, Z= 252
[2024-03-21 01:36:30] [world] The Player <A_Random_Person> has broke WOOD at X= -543, Y= 90, Z= 251
