[2024-03-28 00:56:07] [world] The Player <xcpc> has broke STONE at X= -440, Y= 57, Z= 266
[2024-03-28 20:52:21] [world] The Player <BTC> has broke STONE at X= 733, Y= 11, Z= 85
[2024-03-28 20:52:22] [world] The Player <BTC> has broke STONE at X= 733, Y= 12, Z= 84
[2024-03-28 20:52:22] [world] The Player <BTC> has broke STONE at X= 733, Y= 11, Z= 84
[2024-03-28 20:52:23] [world] The Player <BTC> has broke STONE at X= 733, Y= 11, Z= 83
[2024-03-28 20:52:24] [world] The Player <BTC> has broke STONE at X= 733, Y= 12, Z= 83
[2024-03-28 20:52:25] [world] The Player <BTC> has broke STONE at X= 733, Y= 12, Z= 82
[2024-03-28 20:52:26] [world] The Player <BTC> has broke STONE at X= 733, Y= 12, Z= 81
[2024-03-28 20:52:27] [world] The Player <BTC> has broke STONE at X= 733, Y= 11, Z= 82
[2024-03-28 20:52:27] [world] The Player <BTC> has broke STONE at X= 733, Y= 11, Z= 81
[2024-03-28 20:52:28] [world] The Player <BTC> has broke STONE at X= 733, Y= 12, Z= 80
[2024-03-28 20:52:29] [world] The Player <BTC> has broke STONE at X= 733, Y= 11, Z= 80
[2024-03-28 20:52:30] [world] The Player <BTC> has broke STONE at X= 733, Y= 12, Z= 79
[2024-03-28 20:52:30] [world] The Player <BTC> has broke STONE at X= 733, Y= 11, Z= 79
[2024-03-28 20:52:31] [world] The Player <BTC> has broke STONE at X= 733, Y= 12, Z= 78
[2024-03-28 20:52:32] [world] The Player <BTC> has broke STONE at X= 733, Y= 11, Z= 78
[2024-03-28 20:52:33] [world] The Player <BTC> has broke STONE at X= 733, Y= 12, Z= 77
[2024-03-28 20:52:34] [world] The Player <BTC> has broke STONE at X= 733, Y= 11, Z= 77
[2024-03-28 20:52:34] [world] The Player <BTC> has broke STONE at X= 733, Y= 12, Z= 76
[2024-03-28 20:52:35] [world] The Player <BTC> has broke STONE at X= 733, Y= 11, Z= 76
[2024-03-28 20:53:06] [world] The Player <BTC> has broke STONE at X= 733, Y= 12, Z= 75
[2024-03-28 20:53:07] [world] The Player <BTC> has broke STONE at X= 733, Y= 11, Z= 75
[2024-03-28 20:53:08] [world] The Player <BTC> has broke STONE at X= 733, Y= 12, Z= 74
[2024-03-28 20:53:08] [world] The Player <BTC> has broke STONE at X= 733, Y= 11, Z= 74
[2024-03-28 20:53:09] [world] The Player <BTC> has broke STONE at X= 733, Y= 12, Z= 73
[2024-03-28 20:53:10] [world] The Player <BTC> has broke STONE at X= 733, Y= 11, Z= 73
[2024-03-28 20:53:11] [world] The Player <BTC> has broke STONE at X= 733, Y= 12, Z= 72
[2024-03-28 20:53:11] [world] The Player <BTC> has broke STONE at X= 733, Y= 11, Z= 72
[2024-03-28 20:53:13] [world] The Player <BTC> has broke STONE at X= 733, Y= 12, Z= 71
[2024-03-28 20:53:14] [world] The Player <BTC> has broke COAL_ORE at X= 733, Y= 11, Z= 71
[2024-03-28 20:53:16] [world] The Player <BTC> has broke GRAVEL at X= 733, Y= 11, Z= 70
[2024-03-28 20:53:17] [world] The Player <BTC> has broke STONE at X= 733, Y= 12, Z= 70
[2024-03-28 20:53:18] [world] The Player <BTC> has broke STONE at X= 732, Y= 12, Z= 71
[2024-03-28 20:53:19] [world] The Player <BTC> has broke STONE at X= 732, Y= 11, Z= 71
[2024-03-28 20:53:20] [world] The Player <BTC> has broke STONE at X= 731, Y= 12, Z= 71
[2024-03-28 20:53:21] [world] The Player <BTC> has broke STONE at X= 731, Y= 11, Z= 71
[2024-03-28 20:53:21] [world] The Player <BTC> has broke STONE at X= 730, Y= 12, Z= 71
[2024-03-28 20:53:22] [world] The Player <BTC> has broke STONE at X= 730, Y= 11, Z= 71
[2024-03-28 20:53:23] [world] The Player <BTC> has broke STONE at X= 729, Y= 12, Z= 71
[2024-03-28 20:53:24] [world] The Player <BTC> has broke STONE at X= 729, Y= 11, Z= 71
[2024-03-28 20:53:25] [world] The Player <BTC> has broke STONE at X= 728, Y= 12, Z= 71
[2024-03-28 20:53:26] [world] The Player <BTC> has broke STONE at X= 728, Y= 11, Z= 71
[2024-03-28 20:53:27] [world] The Player <BTC> has broke STONE at X= 727, Y= 12, Z= 71
[2024-03-28 20:53:27] [world] The Player <BTC> has broke STONE at X= 727, Y= 11, Z= 71
[2024-03-28 20:53:28] [world] The Player <BTC> has broke STONE at X= 726, Y= 12, Z= 71
[2024-03-28 20:53:29] [world] The Player <BTC> has broke STONE at X= 726, Y= 11, Z= 71
[2024-03-28 20:53:30] [world] The Player <BTC> has broke STONE at X= 725, Y= 11, Z= 71
[2024-03-28 20:53:30] [world] The Player <BTC> has broke STONE at X= 725, Y= 12, Z= 71
[2024-03-28 20:53:31] [world] The Player <BTC> has broke STONE at X= 724, Y= 12, Z= 71
[2024-03-28 20:53:32] [world] The Player <BTC> has broke STONE at X= 724, Y= 11, Z= 71
[2024-03-28 20:53:33] [world] The Player <BTC> has broke STONE at X= 723, Y= 12, Z= 71
[2024-03-28 20:53:33] [world] The Player <BTC> has broke STONE at X= 723, Y= 11, Z= 71
[2024-03-28 20:53:34] [world] The Player <BTC> has broke STONE at X= 722, Y= 12, Z= 71
[2024-03-28 20:53:39] [world] The Player <BTC> has broke STONE at X= 722, Y= 11, Z= 71
[2024-03-28 20:53:48] [world] The Player <BTC> has broke STONE at X= 721, Y= 12, Z= 71
[2024-03-28 20:54:22] [world] The Player <BTC> has broke STONE at X= 720, Y= 12, Z= 71
[2024-03-28 20:54:23] [world] The Player <BTC> has broke STONE at X= 720, Y= 11, Z= 71
[2024-03-28 20:54:24] [world] The Player <BTC> has broke STONE at X= 719, Y= 11, Z= 71
[2024-03-28 20:54:24] [world] The Player <BTC> has broke STONE at X= 718, Y= 11, Z= 71
[2024-03-28 20:54:25] [world] The Player <BTC> has broke STONE at X= 721, Y= 11, Z= 71
[2024-03-28 20:54:26] [world] The Player <BTC> has broke STONE at X= 719, Y= 12, Z= 71
[2024-03-28 20:54:27] [world] The Player <BTC> has broke STONE at X= 718, Y= 12, Z= 71
[2024-03-28 20:54:28] [world] The Player <BTC> has broke STONE at X= 717, Y= 11, Z= 71
[2024-03-28 20:54:29] [world] The Player <BTC> has broke STONE at X= 717, Y= 12, Z= 71
[2024-03-28 20:54:29] [world] The Player <BTC> has broke STONE at X= 716, Y= 11, Z= 71
[2024-03-28 20:54:30] [world] The Player <BTC> has broke STONE at X= 716, Y= 12, Z= 71
[2024-03-28 20:54:31] [world] The Player <BTC> has broke STONE at X= 715, Y= 11, Z= 71
[2024-03-28 20:54:32] [world] The Player <BTC> has broke STONE at X= 715, Y= 12, Z= 71
[2024-03-28 20:54:33] [world] The Player <BTC> has broke STONE at X= 714, Y= 12, Z= 71
[2024-03-28 20:54:33] [world] The Player <BTC> has broke STONE at X= 714, Y= 11, Z= 71
[2024-03-28 20:54:34] [world] The Player <BTC> has broke STONE at X= 713, Y= 12, Z= 71
[2024-03-28 20:54:35] [world] The Player <BTC> has broke STONE at X= 713, Y= 11, Z= 71
[2024-03-28 20:54:36] [world] The Player <BTC> has broke STONE at X= 712, Y= 12, Z= 71
[2024-03-28 20:54:37] [world] The Player <BTC> has broke STONE at X= 712, Y= 11, Z= 71
[2024-03-28 20:54:37] [world] The Player <BTC> has broke STONE at X= 711, Y= 11, Z= 71
[2024-03-28 20:54:38] [world] The Player <BTC> has broke STONE at X= 711, Y= 12, Z= 71
[2024-03-28 20:54:39] [world] The Player <BTC> has broke STONE at X= 710, Y= 11, Z= 71
[2024-03-28 20:54:39] [world] The Player <BTC> has broke STONE at X= 710, Y= 12, Z= 71
[2024-03-28 20:54:40] [world] The Player <BTC> has broke STONE at X= 709, Y= 12, Z= 71
[2024-03-28 20:54:41] [world] The Player <BTC> has broke STONE at X= 709, Y= 11, Z= 71
[2024-03-28 20:54:42] [world] The Player <BTC> has broke STONE at X= 708, Y= 12, Z= 71
[2024-03-28 20:54:42] [world] The Player <BTC> has broke STONE at X= 708, Y= 11, Z= 71
[2024-03-28 20:54:43] [world] The Player <BTC> has broke STONE at X= 707, Y= 12, Z= 71
[2024-03-28 20:54:44] [world] The Player <BTC> has broke STONE at X= 707, Y= 11, Z= 71
[2024-03-28 20:54:45] [world] The Player <BTC> has broke IRON_ORE at X= 706, Y= 11, Z= 71
[2024-03-28 20:54:46] [world] The Player <BTC> has broke IRON_ORE at X= 705, Y= 11, Z= 71
[2024-03-28 20:54:48] [world] The Player <BTC> has broke STONE at X= 706, Y= 12, Z= 71
[2024-03-28 20:54:48] [world] The Player <BTC> has broke STONE at X= 705, Y= 12, Z= 71
[2024-03-28 20:54:49] [world] The Player <BTC> has broke STONE at X= 704, Y= 12, Z= 71
[2024-03-28 20:54:50] [world] The Player <BTC> has broke STONE at X= 704, Y= 11, Z= 71
[2024-03-28 20:54:51] [world] The Player <BTC> has broke STONE at X= 703, Y= 12, Z= 71
[2024-03-28 20:54:51] [world] The Player <BTC> has broke STONE at X= 703, Y= 11, Z= 71
[2024-03-28 20:54:52] [world] The Player <BTC> has broke STONE at X= 702, Y= 12, Z= 71
[2024-03-28 20:54:53] [world] The Player <BTC> has broke STONE at X= 702, Y= 11, Z= 71
[2024-03-28 20:54:56] [world] The Player <BTC> has broke STONE at X= 702, Y= 13, Z= 71
[2024-03-28 20:54:57] [world] The Player <BTC> has broke STONE at X= 701, Y= 13, Z= 71
[2024-03-28 20:54:57] [world] The Player <BTC> has broke STONE at X= 701, Y= 12, Z= 71
[2024-03-28 20:54:58] [world] The Player <BTC> has broke STONE at X= 700, Y= 13, Z= 71
[2024-03-28 20:54:59] [world] The Player <BTC> has broke STONE at X= 701, Y= 14, Z= 71
[2024-03-28 20:55:00] [world] The Player <BTC> has broke STONE at X= 700, Y= 14, Z= 71
[2024-03-28 20:55:02] [world] The Player <BTC> has broke STONE at X= 699, Y= 14, Z= 71
[2024-03-28 20:55:03] [world] The Player <BTC> has broke STONE at X= 700, Y= 15, Z= 71
[2024-03-28 20:55:04] [world] The Player <BTC> has broke STONE at X= 699, Y= 15, Z= 71
[2024-03-28 20:55:04] [world] The Player <BTC> has broke STONE at X= 699, Y= 16, Z= 71
[2024-03-28 20:55:05] [world] The Player <BTC> has broke STONE at X= 698, Y= 16, Z= 71
[2024-03-28 20:55:06] [world] The Player <BTC> has broke STONE at X= 698, Y= 15, Z= 71
[2024-03-28 20:55:07] [world] The Player <BTC> has broke STONE at X= 697, Y= 16, Z= 71
[2024-03-28 20:55:08] [world] The Player <BTC> has broke STONE at X= 697, Y= 17, Z= 71
[2024-03-28 20:55:09] [world] The Player <BTC> has broke STONE at X= 696, Y= 17, Z= 71
[2024-03-28 20:55:09] [world] The Player <BTC> has broke STONE at X= 696, Y= 18, Z= 71
[2024-03-28 20:55:11] [world] The Player <BTC> has broke STONE at X= 698, Y= 17, Z= 71
[2024-03-28 20:55:13] [world] The Player <BTC> has broke STONE at X= 697, Y= 18, Z= 71
[2024-03-28 20:55:17] [world] The Player <BTC> has broke STONE at X= 696, Y= 19, Z= 71
[2024-03-28 20:55:22] [world] The Player <BTC> has broke STONE at X= 691, Y= 19, Z= 70
[2024-03-28 20:55:23] [world] The Player <BTC> has broke STONE at X= 690, Y= 19, Z= 71
[2024-03-28 20:55:24] [world] The Player <BTC> has broke STONE at X= 690, Y= 18, Z= 71
[2024-03-28 20:55:55] [world] The Player <BTC> has broke GOLD_ORE at X= 644, Y= 10, Z= 92
[2024-03-28 20:55:57] [world] The Player <BTC> has broke GOLD_ORE at X= 644, Y= 10, Z= 91
[2024-03-28 20:55:58] [world] The Player <BTC> has broke GOLD_ORE at X= 643, Y= 10, Z= 91
[2024-03-28 20:55:59] [world] The Player <BTC> has broke GOLD_ORE at X= 643, Y= 10, Z= 92
[2024-03-28 20:56:01] [world] The Player <BTC> has broke GOLD_ORE at X= 644, Y= 10, Z= 93
[2024-03-28 20:56:02] [world] The Player <BTC> has broke GOLD_ORE at X= 644, Y= 9, Z= 92
[2024-03-28 20:57:46] [world] The Player <BTC> has broke STONE at X= 631, Y= 13, Z= 116
[2024-03-28 20:57:46] [world] The Player <BTC> has broke STONE at X= 631, Y= 12, Z= 116
[2024-03-28 20:57:47] [world] The Player <BTC> has broke STONE at X= 631, Y= 12, Z= 117
[2024-03-28 20:57:48] [world] The Player <BTC> has broke STONE at X= 631, Y= 13, Z= 117
[2024-03-28 20:57:49] [world] The Player <BTC> has broke STONE at X= 631, Y= 13, Z= 118
[2024-03-28 20:57:49] [world] The Player <BTC> has broke STONE at X= 631, Y= 12, Z= 118
[2024-03-28 20:57:51] [world] The Player <BTC> has broke STONE at X= 631, Y= 13, Z= 119
[2024-03-28 20:57:51] [world] The Player <BTC> has broke STONE at X= 631, Y= 12, Z= 119
[2024-03-28 20:57:53] [world] The Player <BTC> has broke STONE at X= 631, Y= 12, Z= 120
[2024-03-28 20:57:57] [world] The Player <BTC> has broke STONE at X= 631, Y= 13, Z= 120
[2024-03-28 20:57:59] [world] The Player <BTC> has broke STONE at X= 631, Y= 13, Z= 121
[2024-03-28 20:58:00] [world] The Player <BTC> has broke STONE at X= 631, Y= 12, Z= 121
[2024-03-28 20:58:00] [world] The Player <BTC> has broke STONE at X= 631, Y= 13, Z= 122
[2024-03-28 20:58:01] [world] The Player <BTC> has broke STONE at X= 631, Y= 12, Z= 122
[2024-03-28 20:58:02] [world] The Player <BTC> has broke COAL_ORE at X= 631, Y= 13, Z= 123
[2024-03-28 20:58:04] [world] The Player <BTC> has broke COAL_ORE at X= 631, Y= 12, Z= 123
[2024-03-28 20:58:05] [world] The Player <BTC> has broke COAL_ORE at X= 631, Y= 13, Z= 124
[2024-03-28 20:58:06] [world] The Player <BTC> has broke COAL_ORE at X= 631, Y= 12, Z= 124
[2024-03-28 20:58:07] [world] The Player <BTC> has broke STONE at X= 631, Y= 13, Z= 125
[2024-03-28 20:58:08] [world] The Player <BTC> has broke STONE at X= 631, Y= 12, Z= 125
[2024-03-28 20:58:08] [world] The Player <BTC> has broke STONE at X= 631, Y= 13, Z= 126
[2024-03-28 20:58:10] [world] The Player <BTC> has broke STONE at X= 630, Y= 13, Z= 125
[2024-03-28 20:58:11] [world] The Player <BTC> has broke STONE at X= 630, Y= 12, Z= 125
[2024-03-28 20:58:11] [world] The Player <BTC> has broke STONE at X= 630, Y= 13, Z= 126
[2024-03-28 20:58:12] [world] The Player <BTC> has broke STONE at X= 630, Y= 12, Z= 126
[2024-03-28 20:58:13] [world] The Player <BTC> has broke STONE at X= 629, Y= 13, Z= 126
[2024-03-28 20:58:14] [world] The Player <BTC> has broke STONE at X= 629, Y= 12, Z= 126
[2024-03-28 20:58:14] [world] The Player <BTC> has broke STONE at X= 629, Y= 12, Z= 127
[2024-03-28 20:58:15] [world] The Player <BTC> has broke STONE at X= 629, Y= 13, Z= 127
[2024-03-28 20:58:16] [world] The Player <BTC> has broke STONE at X= 628, Y= 13, Z= 127
[2024-03-28 20:58:17] [world] The Player <BTC> has broke STONE at X= 628, Y= 13, Z= 128
[2024-03-28 20:58:18] [world] The Player <BTC> has broke STONE at X= 628, Y= 12, Z= 127
[2024-03-28 20:58:18] [world] The Player <BTC> has broke STONE at X= 628, Y= 12, Z= 128
[2024-03-28 20:58:19] [world] The Player <BTC> has broke STONE at X= 627, Y= 13, Z= 128
[2024-03-28 20:58:20] [world] The Player <BTC> has broke STONE at X= 627, Y= 12, Z= 128
[2024-03-28 20:58:21] [world] The Player <BTC> has broke STONE at X= 627, Y= 12, Z= 129
[2024-03-28 20:58:21] [world] The Player <BTC> has broke STONE at X= 627, Y= 13, Z= 129
[2024-03-28 20:58:22] [world] The Player <BTC> has broke STONE at X= 626, Y= 12, Z= 129
[2024-03-28 20:58:23] [world] The Player <BTC> has broke STONE at X= 626, Y= 13, Z= 129
[2024-03-28 20:58:23] [world] The Player <BTC> has broke STONE at X= 626, Y= 12, Z= 130
[2024-03-28 20:58:24] [world] The Player <BTC> has broke STONE at X= 626, Y= 13, Z= 130
[2024-03-28 20:58:25] [world] The Player <BTC> has broke STONE at X= 625, Y= 13, Z= 130
[2024-03-28 20:58:26] [world] The Player <BTC> has broke STONE at X= 625, Y= 12, Z= 130
[2024-03-28 20:58:27] [world] The Player <BTC> has broke STONE at X= 625, Y= 13, Z= 131
[2024-03-28 20:58:27] [world] The Player <BTC> has broke STONE at X= 624, Y= 13, Z= 131
[2024-03-28 20:58:28] [world] The Player <BTC> has broke STONE at X= 625, Y= 12, Z= 131
[2024-03-28 20:58:29] [world] The Player <BTC> has broke STONE at X= 624, Y= 12, Z= 131
[2024-03-28 20:58:30] [world] The Player <BTC> has broke STONE at X= 624, Y= 13, Z= 132
[2024-03-28 20:58:31] [world] The Player <BTC> has broke STONE at X= 624, Y= 12, Z= 132
[2024-03-28 20:58:32] [world] The Player <BTC> has broke STONE at X= 623, Y= 13, Z= 132
[2024-03-28 20:58:33] [world] The Player <BTC> has broke STONE at X= 623, Y= 12, Z= 132
[2024-03-28 20:58:33] [world] The Player <BTC> has broke STONE at X= 623, Y= 13, Z= 133
[2024-03-28 20:58:34] [world] The Player <BTC> has broke STONE at X= 623, Y= 12, Z= 133
[2024-03-28 20:58:35] [world] The Player <BTC> has broke STONE at X= 622, Y= 13, Z= 133
[2024-03-28 20:58:35] [world] The Player <BTC> has broke STONE at X= 622, Y= 12, Z= 133
[2024-03-28 20:58:36] [world] The Player <BTC> has broke STONE at X= 622, Y= 13, Z= 134
[2024-03-28 20:58:37] [world] The Player <BTC> has broke STONE at X= 621, Y= 13, Z= 134
[2024-03-28 20:58:38] [world] The Player <BTC> has broke STONE at X= 622, Y= 12, Z= 134
[2024-03-28 20:58:39] [world] The Player <BTC> has broke STONE at X= 621, Y= 12, Z= 134
[2024-03-28 20:58:40] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 134
[2024-03-28 20:58:42] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 134
[2024-03-28 20:58:43] [world] The Player <BTC> has broke STONE at X= 621, Y= 9, Z= 134
[2024-03-28 20:58:45] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 135
[2024-03-28 20:58:46] [world] The Player <BTC> has broke STONE at X= 621, Y= 9, Z= 135
[2024-03-28 20:58:47] [world] The Player <BTC> has broke STONE at X= 620, Y= 10, Z= 135
[2024-03-28 20:58:47] [world] The Player <BTC> has broke STONE at X= 620, Y= 9, Z= 135
[2024-03-28 20:58:48] [world] The Player <BTC> has broke STONE at X= 620, Y= 8, Z= 135
[2024-03-28 20:58:49] [world] The Player <BTC> has broke STONE at X= 619, Y= 9, Z= 135
[2024-03-28 20:58:50] [world] The Player <BTC> has broke STONE at X= 619, Y= 8, Z= 135
[2024-03-28 20:58:51] [world] The Player <BTC> has broke STONE at X= 619, Y= 7, Z= 135
[2024-03-28 20:58:52] [world] The Player <BTC> has broke STONE at X= 618, Y= 8, Z= 135
[2024-03-28 20:58:53] [world] The Player <BTC> has broke DIAMOND_ORE at X= 618, Y= 7, Z= 135
[2024-03-28 20:58:54] [world] The Player <BTC> has broke STONE at X= 618, Y= 8, Z= 136
[2024-03-28 20:58:55] [world] The Player <BTC> has broke DIAMOND_ORE at X= 618, Y= 7, Z= 136
[2024-03-28 20:58:57] [world] The Player <BTC> has broke DIAMOND_ORE at X= 617, Y= 7, Z= 136
[2024-03-28 20:59:00] [world] The Player <BTC> has broke DIAMOND_ORE at X= 617, Y= 7, Z= 135
[2024-03-28 20:59:07] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 136
[2024-03-28 20:59:08] [world] The Player <BTC> has broke STONE at X= 621, Y= 9, Z= 136
[2024-03-28 20:59:09] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 137
[2024-03-28 20:59:10] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 138
[2024-03-28 20:59:11] [world] The Player <BTC> has broke STONE at X= 621, Y= 9, Z= 137
[2024-03-28 20:59:12] [world] The Player <BTC> has broke STONE at X= 621, Y= 9, Z= 138
[2024-03-28 20:59:12] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 139
[2024-03-28 20:59:13] [world] The Player <BTC> has broke STONE at X= 621, Y= 9, Z= 139
[2024-03-28 20:59:14] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 140
[2024-03-28 20:59:15] [world] The Player <BTC> has broke STONE at X= 621, Y= 9, Z= 140
[2024-03-28 20:59:15] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 141
[2024-03-28 20:59:16] [world] The Player <BTC> has broke STONE at X= 621, Y= 9, Z= 141
[2024-03-28 20:59:17] [world] The Player <BTC> has broke STONE at X= 621, Y= 9, Z= 142
[2024-03-28 20:59:17] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 142
[2024-03-28 20:59:18] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 143
[2024-03-28 20:59:19] [world] The Player <BTC> has broke STONE at X= 621, Y= 9, Z= 143
[2024-03-28 20:59:20] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 144
[2024-03-28 20:59:22] [world] The Player <BTC> has broke DIRT at X= 621, Y= 10, Z= 145
[2024-03-28 20:59:23] [world] The Player <BTC> has broke GLOWING_REDSTONE_ORE at X= 621, Y= 9, Z= 144
[2024-03-28 20:59:24] [world] The Player <BTC> has broke STONE at X= 622, Y= 10, Z= 143
[2024-03-28 20:59:33] [world] The Player <BTC> has broke DIRT at X= 621, Y= 9, Z= 145
[2024-03-28 20:59:35] [world] The Player <BTC> has broke DIRT at X= 621, Y= 10, Z= 146
[2024-03-28 20:59:36] [world] The Player <BTC> has broke DIRT at X= 621, Y= 9, Z= 146
[2024-03-28 20:59:37] [world] The Player <BTC> has broke DIRT at X= 621, Y= 10, Z= 147
[2024-03-28 20:59:38] [world] The Player <BTC> has broke DIRT at X= 621, Y= 9, Z= 147
[2024-03-28 20:59:40] [world] The Player <BTC> has broke DIRT at X= 622, Y= 10, Z= 146
[2024-03-28 20:59:41] [world] The Player <BTC> has broke DIRT at X= 623, Y= 10, Z= 146
[2024-03-28 20:59:42] [world] The Player <BTC> has broke DIRT at X= 624, Y= 10, Z= 146
[2024-03-28 20:59:43] [world] The Player <BTC> has broke DIRT at X= 625, Y= 10, Z= 146
[2024-03-28 20:59:44] [world] The Player <BTC> has broke DIRT at X= 626, Y= 10, Z= 146
[2024-03-28 20:59:48] [world] The Player <BTC> has broke DIRT at X= 620, Y= 10, Z= 146
[2024-03-28 20:59:48] [world] The Player <BTC> has broke STONE at X= 618, Y= 10, Z= 146
[2024-03-28 20:59:49] [world] The Player <BTC> has broke STONE at X= 619, Y= 10, Z= 146
[2024-03-28 20:59:50] [world] The Player <BTC> has broke STONE at X= 617, Y= 10, Z= 146
[2024-03-28 20:59:55] [world] The Player <BTC> has broke DIRT at X= 621, Y= 10, Z= 148
[2024-03-28 20:59:56] [world] The Player <BTC> has broke DIRT at X= 621, Y= 9, Z= 148
[2024-03-28 20:59:57] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 149
[2024-03-28 20:59:57] [world] The Player <Feathery> has broke STONE at X= 979, Y= 8, Z= 753
[2024-03-28 20:59:58] [world] The Player <BTC> has broke STONE at X= 621, Y= 9, Z= 149
[2024-03-28 20:59:58] [world] The Player <Feathery> has broke STONE at X= 979, Y= 8, Z= 754
[2024-03-28 20:59:59] [world] The Player <Feathery> has broke DIAMOND_ORE at X= 979, Y= 7, Z= 754
[2024-03-28 20:59:59] [world] The Player <Feathery> has broke DIAMOND_ORE at X= 980, Y= 8, Z= 754
[2024-03-28 20:59:59] [world] The Player <Feathery> has broke DIAMOND_ORE at X= 980, Y= 7, Z= 754
[2024-03-28 20:59:59] [world] The Player <BTC> has broke STONE at X= 622, Y= 10, Z= 149
[2024-03-28 21:00:00] [world] The Player <Feathery> has broke DIAMOND_ORE at X= 979, Y= 7, Z= 755
[2024-03-28 21:00:00] [world] The Player <Feathery> has broke DIAMOND_ORE at X= 979, Y= 6, Z= 754
[2024-03-28 21:00:00] [world] The Player <BTC> has broke STONE at X= 623, Y= 10, Z= 149
[2024-03-28 21:00:00] [world] The Player <Feathery> has broke DIAMOND_ORE at X= 979, Y= 6, Z= 755
[2024-03-28 21:00:01] [world] The Player <BTC> has broke STONE at X= 624, Y= 10, Z= 149
[2024-03-28 21:00:01] [world] The Player <Feathery> has broke DIAMOND_ORE at X= 979, Y= 5, Z= 755
[2024-03-28 21:00:02] [world] The Player <Feathery> has broke DIAMOND_ORE at X= 980, Y= 6, Z= 755
[2024-03-28 21:00:02] [world] The Player <BTC> has broke GRAVEL at X= 625, Y= 10, Z= 149
[2024-03-28 21:00:04] [world] The Player <BTC> has broke GRAVEL at X= 625, Y= 10, Z= 149
[2024-03-28 21:00:06] [world] The Player <BTC> has broke STONE at X= 620, Y= 10, Z= 149
[2024-03-28 21:00:07] [world] The Player <BTC> has broke STONE at X= 619, Y= 10, Z= 149
[2024-03-28 21:00:07] [world] The Player <BTC> has broke STONE at X= 618, Y= 10, Z= 149
[2024-03-28 21:00:08] [world] The Player <BTC> has broke STONE at X= 617, Y= 10, Z= 149
[2024-03-28 21:00:45] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 150
[2024-03-28 21:00:45] [world] The Player <BTC> has broke STONE at X= 622, Y= 10, Z= 150
[2024-03-28 21:00:46] [world] The Player <BTC> has broke STONE at X= 623, Y= 10, Z= 150
[2024-03-28 21:00:47] [world] The Player <BTC> has broke STONE at X= 624, Y= 10, Z= 150
[2024-03-28 21:00:47] [world] The Player <BTC> has broke STONE at X= 625, Y= 10, Z= 150
[2024-03-28 21:00:48] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 149
[2024-03-28 21:00:49] [world] The Player <BTC> has broke STONE at X= 622, Y= 11, Z= 149
[2024-03-28 21:00:49] [world] The Player <BTC> has broke STONE at X= 623, Y= 11, Z= 149
[2024-03-28 21:00:50] [world] The Player <BTC> has broke STONE at X= 624, Y= 11, Z= 149
[2024-03-28 21:00:51] [world] The Player <BTC> has broke STONE at X= 625, Y= 11, Z= 150
[2024-03-28 21:00:52] [world] The Player <BTC> has broke STONE at X= 624, Y= 11, Z= 150
[2024-03-28 21:00:52] [world] The Player <BTC> has broke DIAMOND_ORE at X= 625, Y= 11, Z= 151
[2024-03-28 21:00:53] [world] The Player <BTC> has broke DIAMOND_ORE at X= 624, Y= 11, Z= 151
[2024-03-28 21:00:54] [world] The Player <BTC> has broke DIAMOND_ORE at X= 624, Y= 10, Z= 151
[2024-03-28 21:00:55] [world] The Player <BTC> has broke DIAMOND_ORE at X= 625, Y= 10, Z= 151
[2024-03-28 21:00:56] [world] The Player <BTC> has broke DIAMOND_ORE at X= 624, Y= 11, Z= 152
[2024-03-28 21:00:57] [world] The Player <BTC> has broke DIAMOND_ORE at X= 624, Y= 10, Z= 152
[2024-03-28 21:00:58] [world] The Player <BTC> has broke DIAMOND_ORE at X= 625, Y= 10, Z= 152
[2024-03-28 21:00:59] [world] The Player <BTC> has broke DIAMOND_ORE at X= 625, Y= 11, Z= 152
[2024-03-28 21:01:12] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 150
[2024-03-28 21:01:13] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 151
[2024-03-28 21:01:14] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 152
[2024-03-28 21:01:15] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 151
[2024-03-28 21:01:15] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 152
[2024-03-28 21:01:16] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 153
